Char   Codepoint     Frequency   Percentage
滸      U+06EF8              1        0.00%
漁      U+06F01              1        0.00%
漏      U+06F0F              1        0.00%
漯      U+06F2F              1        0.00%
潛      U+06F5B              1        0.00%
潦      U+06F66              1        0.00%
澮      U+06FAE              1        0.00%
澳      U+06FB3              1        0.00%
激      U+06FC0              1        0.00%
濡      U+06FE1              1        0.00%
瀹      U+07039              1        0.00%
瀾      U+0703E              1        0.00%
煢      U+07162              1        0.00%
煩      U+07169              1        0.00%
熙      U+07199              1        0.00%
燔      U+071D4              1        0.00%
爛      U+0721B              1        0.00%
爨      U+07228              1        0.00%
版      U+07248              1        0.00%
牣      U+07263              1        0.00%
牼      U+0727C              1        0.00%
牽      U+0727D              1        0.00%
犀      U+07280              1        0.00%
狎      U+072CE              1        0.00%
狐      U+072D0              1        0.00%
狸      U+072F8              1        0.00%
猛      U+0731B              1        0.00%
獯      U+0736F              1        0.00%
獺      U+0737A              1        0.00%
琅      U+07405              1        0.00%
璞      U+0749E              1        0.00%
璧      U+074A7              1        0.00%
瓢      U+074E2              1        0.00%
瓦      U+074E6              1        0.00%
甑      U+07511              1        0.00%
甥      U+07525              1        0.00%
甫      U+0752B              1        0.00%
畦      U+07566              1        0.00%
畫      U+0756B              1        0.00%
畿      U+0757F              1        0.00%
疇      U+07587              1        0.00%
疢      U+075A2              1        0.00%
痛      U+075DB              1        0.00%
瘳      U+07633              1        0.00%
皿      U+076BF              1        0.00%
盎      U+076CE              1        0.00%
盤      U+076E4              1        0.00%
盧      U+076E7              1        0.00%
眊      U+0770A              1        0.00%
睟      U+0775F              1        0.00%
睦      U+07766              1        0.00%
睹      U+07779              1        0.00%
睿      U+0777F              1        0.00%
瞑      U+07791              1        0.00%
瞭      U+077AD              1        0.00%
矧      U+077E7              1        0.00%
砥      U+07825              1        0.00%
碩      U+078A9              1        0.00%
磽      U+078FD              1        0.00%
祗      U+07957              1        0.00%
祜      U+0795C              1        0.00%
祼      U+0797C              1        0.00%
禎      U+0798E              1        0.00%
禘      U+07998              1        0.00%
禪      U+079AA              1        0.00%
称      U+079F0              1        0.00%
稗      U+07A17              1        0.00%
稚      U+07A1A              1        0.00%
稻      U+07A3B              1        0.00%
穡      U+07A61              1        0.00%
窟      U+07A9F              1        0.00%
窺      U+07ABA              1        0.00%
竹      U+07AF9              1        0.00%
符      U+07B26              1        0.00%
筋      U+07B4B              1        0.00%
简      U+07B80              1        0.00%
算      U+07B97              1        0.00%
範      U+07BC4              1        0.00%
粒      U+07C92              1        0.00%
粱      U+07CB1              1        0.00%
精      U+07CBE              1        0.00%
糗      U+07CD7              1        0.00%
糜      U+07CDC              1        0.00%
糴      U+07CF4              1        0.00%
系      U+07CFB              1        0.00%
索      U+07D22              1        0.00%
紫      U+07D2B              1        0.00%
累      U+07D2F              1        0.00%
紹      U+07D39              1        0.00%
絅      U+07D45              1        0.00%
絮      U+07D6E              1        0.00%
統      U+07D71              1        0.00%
絲      U+07D72              1        0.00%
綏      U+07D8F              1        0.00%
綢      U+07DA2              1        0.00%
綯      U+07DAF              1        0.00%
綸      U+07DB8              1        0.00%
緒      U+07DD2              1        0.00%
緜      U+07DDC              1        0.00%
緝      U+07DDD              1        0.00%
緡      U+07DE1              1        0.00%
緦      U+07DE6              1        0.00%
績      U+07E3E              1        0.00%
繅      U+07E45              1        0.00%
繡      U+07E61              1        0.00%
繫      U+07E6B              1        0.00%
繳      U+07E73              1        0.00%
纑      U+07E91              1        0.00%
纘      U+07E98              1        0.00%
缺      U+07F3A              1        0.00%
罕      U+07F55              1        0.00%
羡      U+07FA1              1        0.00%
羸      U+07FB8              1        0.00%
習      U+07FD2              1        0.00%
翕      U+07FD5              1        0.00%
翟      U+07FDF              1        0.00%
翼      U+07FFC              1        0.00%
耘      U+08018              1        0.00%
耰      U+08030              1        0.00%
耽      U+0803D              1        0.00%
聿      U+0807F              1        0.00%
肆      U+08086              1        0.00%
肝      U+0809D              1        0.00%
肢      U+080A2              1        0.00%
肺      U+080BA              1        0.00%
胖      U+080D6              1        0.00%
脅      U+08105              1        0.00%
臨      U+081E8              1        0.00%
臾      U+081FE              1        0.00%
舅      U+08205              1        0.00%
舌      U+0820C              1        0.00%
舞      U+0821E              1        0.00%
舟      U+0821F              1        0.00%
艴      U+08274              1        0.00%
节      U+08282              1        0.00%
苙      U+082D9              1        0.00%
英      U+082F1              1        0.00%
茁      U+08301              1        0.00%
茂      U+08302              1        0.00%
范      U+08303              1        0.00%
茍      U+0830D              1        0.00%
茹      U+08339              1        0.00%
荑      U+08351              1        0.00%
莅      U+08385              1        0.00%
莒      U+08392              1        0.00%
莘      U+08398              1        0.00%
莠      U+083A0              1        0.00%
莽      U+083BD              1        0.00%
菉      U+083C9              1        0.00%
菑      U+083D1              1        0.00%
菜      U+083DC              1        0.00%
菹      U+083F9              1        0.00%
萃      U+08403              1        0.00%
落      U+0843D              1        0.00%
葉      U+08449              1        0.00%
葵      U+08475              1        0.00%
蒲      U+084B2              1        0.00%
蓍      U+084CD              1        0.00%
蔡      U+08521              1        0.00%
蕘      U+08558              1        0.00%
蕢      U+08562              1        0.00%
蕪      U+0856A              1        0.00%
藉      U+085C9              1        0.00%
藐      U+085D0              1        0.00%
藝      U+085DD              1        0.00%
藥      U+085E5              1        0.00%
蘇      U+08607              1        0.00%
虆      U+08646              1        0.00%
虢      U+08662              1        0.00%
蚋      U+0868B              1        0.00%
蛟      U+086DF              1        0.00%
螬      U+087AC              1        0.00%
蠅      U+08805              1        0.00%
蠡      U+08821              1        0.00%
衍      U+0884D              1        0.00%
衽      U+0887D              1        0.00%
衾      U+0887E              1        0.00%
袗      U+08897              1        0.00%
裘      U+088D8              1        0.00%
裳      U+088F3              1        0.00%
覩      U+089A9              1        0.00%
覸      U+089B8              1        0.00%
計      U+08A08              1        0.00%
訕      U+08A15              1        0.00%
訢      U+08A22              1        0.00%
詭      U+08A6D              1        0.00%
誣      U+08AA3              1        0.00%
諟      U+08ADF              1        0.00%
謙      U+08B19              1        0.00%
譈      U+08B48              1        0.00%
警      U+08B66              1        0.00%
讀      U+08B80              1        0.00%
论      U+08BBA              1        0.00%
诗      U+08BD7              1        0.00%
语      U+08BED              1        0.00%
说      U+08BF4              1        0.00%
谿      U+08C3F              1        0.00%
豢      U+08C62              1        0.00%
豺      U+08C7A              1        0.00%
貊      U+08C8A              1        0.00%
貞      U+08C9E              1        0.00%
貪      U+08CAA              1        0.00%
貫      U+08CAB              1        0.00%
貶      U+08CB6              1        0.00%
貸      U+08CB8              1        0.00%
賞      U+08CDE              1        0.00%
賴      U+08CF4              1        0.00%
赴      U+08D74              1        0.00%
跡      U+08DE1              1        0.00%
跲      U+08DF2              1        0.00%
蹄      U+08E44              1        0.00%
蹊      U+08E4A              1        0.00%
蹝      U+08E5D              1        0.00%
軀      U+08EC0              1        0.00%
軔      U+08ED4              1        0.00%
輝      U+08F1D              1        0.00%
輶      U+08F36              1        0.00%
輸      U+08F38              1        0.00%
辛      U+08F9B              1        0.00%
辜      U+08F9C              1        0.00%
过      U+08FC7              1        0.00%
迨      U+08FE8              1        0.00%
迫      U+08FEB              1        0.00%
迭      U+08FED              1        0.00%
迸      U+08FF8              1        0.00%
迹      U+08FF9              1        0.00%
逄      U+09004              1        0.00%
逐      U+09010              1        0.00%
逸      U+09038              1        0.00%
逼      U+0903C              1        0.00%
遭      U+0906D              1        0.00%
選      U+09078              1        0.00%
郢      U+090E2              1        0.00%
部      U+090E8              1        0.00%
郵      U+090F5              1        0.00%
酬      U+0916C              1        0.00%
醜      U+0919C              1        0.00%
醫      U+091AB              1        0.00%
释      U+091CA              1        0.00%
量      U+091CF              1        0.00%
釐      U+091D0              1        0.00%
釜      U+091DC              1        0.00%
鈇      U+09207              1        0.00%
鉞      U+0925E              1        0.00%
鉤      U+09264              1        0.00%
銘      U+09298              1        0.00%
銳      U+092B3              1        0.00%
錡      U+09321              1        0.00%
錦      U+09326              1        0.00%
錯      U+0932F              1        0.00%
鎡      U+093A1              1        0.00%
鐵      U+09435              1        0.00%
鑒      U+09452              1        0.00%
鑠      U+09460              1        0.00%
閹      U+095B9              1        0.00%
闇      U+095C7              1        0.00%
防      U+09632              1        0.00%
阻      U+0963B              1        0.00%
阿      U+0963F              1        0.00%
陋      U+0964B              1        0.00%
隊      U+0968A              1        0.00%
隕      U+09695              1        0.00%
雉      U+096C9              1        0.00%
雛      U+096DB              1        0.00%
霄      U+09704              1        0.00%
霓      U+09713              1        0.00%
霜      U+0971C              1        0.00%
韓      U+097D3              1        0.00%
頂      U+09802              1        0.00%
領      U+09818              1        0.00%
頻      U+0983B              1        0.00%
題      U+0984C              1        0.00%
顛      U+0985B              1        0.00%
顣      U+09863              1        0.00%
飦      U+098E6              1        0.00%
餱      U+09931              1        0.00%
駒      U+099D2              1        0.00%
駟      U+099DF              1        0.00%
騁      U+09A01              1        0.00%
骨      U+09AA8              1        0.00%
鬥      U+09B25              1        0.00%
鬨      U+09B28              1        0.00%
鬱      U+09B31              1        0.00%
魏      U+09B4F              1        0.00%
鯀      U+09BC0              1        0.00%
鰥      U+09C25              1        0.00%
鱉      U+09C49              1        0.00%
鳳      U+09CF3              1        0.00%
鳶      U+09CF6              1        0.00%
鴃      U+09D03              1        0.00%
鴈      U+09D08              1        0.00%
鸇      U+09E07              1        0.00%
鹽      U+09E7D              1        0.00%
麒      U+09E92              1        0.00%
麗      U+09E97              1        0.00%
麟      U+09E9F              1        0.00%
麥      U+09EA5              1        0.00%
麰      U+09EB0              1        0.00%
麻      U+09EBB              1        0.00%
默      U+09ED8              1        0.00%
黿      U+09EFF              1        0.00%
鼉      U+09F09              1        0.00%
齕      U+09F55              1        0.00%
龜      U+09F9C              1        0.00%
