Char   Codepoint     Frequency   Percentage
丅      U+04E05              3        0.00%
丕      U+04E15              3        0.00%
丶      U+04E36              3        0.00%
乁      U+04E41              3        0.00%
乂      U+04E42              3        0.00%
乇      U+04E47              3        0.00%
些      U+04E9B              3        0.00%
亨      U+04EA8              3        0.00%
亶      U+04EB6              3        0.00%
仔      U+04ED4              3        0.00%
仝      U+04EDD              3        0.00%
伉      U+04F09              3        0.00%
佇      U+04F47              3        0.00%
佯      U+04F6F              3        0.00%
佺      U+04F7A              3        0.00%
侃      U+04F83              3        0.00%
侔      U+04F94              3        0.00%
侖      U+04F96              3        0.00%
侶      U+04FB6              3        0.00%
俘      U+04FD8              3        0.00%
倪      U+0502A              3        0.00%
傀      U+05080              3        0.00%
僂      U+050C2              3        0.00%
僖      U+050D6              3        0.00%
僵      U+050F5              3        0.00%
儔      U+05114              3        0.00%
兟      U+0515F              3        0.00%
冃      U+05183              3        0.00%
冓      U+05193              3        0.00%
冖      U+05196              3        0.00%
冪      U+051AA              3        0.00%
冯      U+051AF              3        0.00%
凊      U+051CA              3        0.00%
刅      U+05205              3        0.00%
刋      U+0520B              3        0.00%
刷      U+05237              3        0.00%
剄      U+05244              3        0.00%
剌      U+0524C              3        0.00%
剟      U+0525F              3        0.00%
剡      U+05261              3        0.00%
副      U+0526F              3        0.00%
劃      U+05283              3        0.00%
勍      U+052CD              3        0.00%
匐      U+05310              3        0.00%
占      U+05360              3        0.00%
叄      U+053C4              3        0.00%
叨      U+053E8              3        0.00%
叵      U+053F5              3        0.00%
吁      U+05401              3        0.00%
吰      U+05430              3        0.00%
咫      U+054AB              3        0.00%
咬      U+054AC              3        0.00%
哇      U+054C7              3        0.00%
哦      U+054E6              3        0.00%
唳      U+05533              3        0.00%
啖      U+05556              3        0.00%
啚      U+0555A              3        0.00%
喑      U+05591              3        0.00%
嗇      U+055C7              3        0.00%
嗔      U+055D4              3        0.00%
嘏      U+0560F              3        0.00%
噌      U+0564C              3        0.00%
噬      U+0566C              3        0.00%
嚳      U+056B3              3        0.00%
嚼      U+056BC              3        0.00%
囘      U+056D8              3        0.00%
團      U+05718              3        0.00%
坑      U+05751              3        0.00%
坰      U+05770              3        0.00%
埶      U+057F6              3        0.00%
埸      U+057F8              3        0.00%
培      U+057F9              3        0.00%
埾      U+057FE              3        0.00%
壚      U+058DA              3        0.00%
夃      U+05903              3        0.00%
夅      U+05905              3        0.00%
夌      U+0590C              3        0.00%
夨      U+05928              3        0.00%
奩      U+05969              3        0.00%
奭      U+0596D              3        0.00%
姨      U+059E8              3        0.00%
嫦      U+05AE6              3        0.00%
嫩      U+05AE9              3        0.00%
嬋      U+05B0B              3        0.00%
孥      U+05B65              3        0.00%
孨      U+05B68              3        0.00%
孳      U+05B73              3        0.00%
宓      U+05B93              3        0.00%
尸      U+05C38              3        0.00%
屐      U+05C50              3        0.00%
屣      U+05C63              3        0.00%
屨      U+05C68              3        0.00%
峴      U+05CF4              3        0.00%
崑      U+05D11              3        0.00%
崢      U+05D22              3        0.00%
嵇      U+05D47              3        0.00%
嵋      U+05D4B              3        0.00%
嵒      U+05D52              3        0.00%
嶠      U+05DA0              3        0.00%
嶸      U+05DB8              3        0.00%
巂      U+05DC2              3        0.00%
巹      U+05DF9              3        0.00%
帖      U+05E16              3        0.00%
幃      U+05E43              3        0.00%
幌      U+05E4C              3        0.00%
幢      U+05E62              3        0.00%
床      U+05E8A              3        0.00%
店      U+05E97              3        0.00%
廓      U+05ED3              3        0.00%
彑      U+05F51              3        0.00%
彖      U+05F56              3        0.00%
彣      U+05F63              3        0.00%
徭      U+05FAD              3        0.00%
忻      U+05FFB              3        0.00%
怙      U+06019              3        0.00%
怛      U+0601B              3        0.00%
恍      U+0604D              3        0.00%
恪      U+0606A              3        0.00%
悚      U+0609A              3        0.00%
悤      U+060A4              3        0.00%
悳      U+060B3              3        0.00%
悶      U+060B6              3        0.00%
惶      U+060F6              3        0.00%
愍      U+0610D              3        0.00%
愬      U+0612C              3        0.00%
愼      U+0613C              3        0.00%
慌      U+0614C              3        0.00%
慵      U+06175              3        0.00%
憩      U+061A9              3        0.00%
懇      U+061C7              3        0.00%
戢      U+06222              3        0.00%
拉      U+062C9              3        0.00%
拊      U+062CA              3        0.00%
拓      U+062D3              3        0.00%
拖      U+062D6              3        0.00%
挫      U+0632B              3        0.00%
挹      U+06339              3        0.00%
捋      U+0634B              3        0.00%
捫      U+0636B              3        0.00%
捽      U+0637D              3        0.00%
掘      U+06398              3        0.00%
揉      U+063C9              3        0.00%
搴      U+06434              3        0.00%
摐      U+06450              3        0.00%
撓      U+06493              3        0.00%
撮      U+064AE              3        0.00%
撼      U+064BC              3        0.00%
擎      U+064CE              3        0.00%
擘      U+064D8              3        0.00%
擯      U+064EF              3        0.00%
攬      U+0652C              3        0.00%
旡      U+065E1              3        0.00%
旭      U+065ED              3        0.00%
昇      U+06607              3        0.00%
晷      U+06677              3        0.00%
暄      U+06684              3        0.00%
暱      U+066B1              3        0.00%
曈      U+066C8              3        0.00%
曛      U+066DB              3        0.00%
曬      U+066EC              3        0.00%
替      U+066FF              3        0.00%
朶      U+06736              3        0.00%
杉      U+06749              3        0.00%
杲      U+06772              3        0.00%
柚      U+067DA              3        0.00%
柢      U+067E2              3        0.00%
梪      U+068AA              3        0.00%
棱      U+068F1              3        0.00%
椿      U+0693F              3        0.00%
榭      U+069AD              3        0.00%
榴      U+069B4              3        0.00%
槊      U+069CA              3        0.00%
槍      U+069CD              3        0.00%
槨      U+069E8              3        0.00%
槱      U+069F1              3        0.00%
槿      U+069FF              3        0.00%
橙      U+06A59              3        0.00%
櫓      U+06AD3              3        0.00%
櫜      U+06ADC              3        0.00%
歊      U+06B4A              3        0.00%
歫      U+06B6B              3        0.00%
殉      U+06B89              3        0.00%
殖      U+06B96              3        0.00%
殤      U+06BA4              3        0.00%
殯      U+06BAF              3        0.00%
毌      U+06BCC              3        0.00%
毐      U+06BD0              3        0.00%
氂      U+06C02              3        0.00%
氐      U+06C10              3        0.00%
汴      U+06C74              3        0.00%
汶      U+06C76              3        0.00%
沝      U+06C9D              3        0.00%
泓      U+06CD3              3        0.00%
泠      U+06CE0              3        0.00%
洮      U+06D2E              3        0.00%
洸      U+06D38              3        0.00%
济      U+06D4E              3        0.00%
浥      U+06D65              3        0.00%
涇      U+06D87              3        0.00%
涿      U+06DBF              3        0.00%
淩      U+06DE9              3        0.00%
渙      U+06E19              3        0.00%
渥      U+06E25              3        0.00%
渫      U+06E2B              3        0.00%
溜      U+06E9C              3        0.00%
溯      U+06EAF              3        0.00%
滎      U+06ECE              3        0.00%
漓      U+06F13              3        0.00%
潢      U+06F62              3        0.00%
潯      U+06F6F              3        0.00%
澈      U+06F88              3        0.00%
澠      U+06FA0              3        0.00%
澮      U+06FAE              3        0.00%
濡      U+06FE1              3        0.00%
瀑      U+07011              3        0.00%
瀝      U+0701D              3        0.00%
瀧      U+07027              3        0.00%
瀰      U+07030              3        0.00%
瀹      U+07039              3        0.00%
焰      U+07130              3        0.00%
焱      U+07131              3        0.00%
煦      U+07166              3        0.00%
燥      U+071E5              3        0.00%
燦      U+071E6              3        0.00%
爯      U+0722F              3        0.00%
牒      U+07252              3        0.00%
牘      U+07258              3        0.00%
狠      U+072E0              3        0.00%
獅      U+07345              3        0.00%
獐      U+07350              3        0.00%
玲      U+073B2              3        0.00%
珏      U+073CF              3        0.00%
珥      U+073E5              3        0.00%
珩      U+073E9              3        0.00%
琢      U+07422              3        0.00%
琦      U+07426              3        0.00%
瑛      U+0745B              3        0.00%
瑾      U+0747E              3        0.00%
甄      U+07504              3        0.00%
甛      U+0751B              3        0.00%
甤      U+07524              3        0.00%
甬      U+0752C              3        0.00%
畋      U+0754B              3        0.00%
畚      U+0755A              3        0.00%
畟      U+0755F              3        0.00%
畯      U+0756F              3        0.00%
畱      U+07571              3        0.00%
疌      U+0758C              3        0.00%
瘇      U+07607              3        0.00%
瘧      U+07627              3        0.00%
癹      U+07679              3        0.00%
盂      U+076C2              3        0.00%
盎      U+076CE              3        0.00%
盖      U+076D6              3        0.00%
盪      U+076EA              3        0.00%
盱      U+076F1              3        0.00%
盾      U+076FE              3        0.00%
睆      U+07746              3        0.00%
睍      U+0774D              3        0.00%
睛      U+0775B              3        0.00%
睥      U+07765              3        0.00%
睨      U+07768              3        0.00%
瞢      U+077A2              3        0.00%
矧      U+077E7              3        0.00%
砂      U+07802              3        0.00%
砌      U+0780C              3        0.00%
砍      U+0780D              3        0.00%
碏      U+0788F              3        0.00%
碗      U+07897              3        0.00%
磯      U+078EF              3        0.00%
禋      U+0798B              3        0.00%
禕      U+07995              3        0.00%
禦      U+079A6              3        0.00%
禳      U+079B3              3        0.00%
禸      U+079B8              3        0.00%
禿      U+079BF              3        0.00%
秫      U+079EB              3        0.00%
稠      U+07A20              3        0.00%
稿      U+07A3F              3        0.00%
穽      U+07A7D              3        0.00%
窅      U+07A85              3        0.00%
窶      U+07AB6              3        0.00%
竅      U+07AC5              3        0.00%
竷      U+07AF7              3        0.00%
笱      U+07B31              3        0.00%
筐      U+07B50              3        0.00%
筮      U+07B6E              3        0.00%
箋      U+07B8B              3        0.00%
篥      U+07BE5              3        0.00%
簋      U+07C0B              3        0.00%
簧      U+07C27              3        0.00%
籙      U+07C59              3        0.00%
粹      U+07CB9              3        0.00%
紋      U+07D0B              3        0.00%
絞      U+07D5E              3        0.00%
絹      U+07D79              3        0.00%
綈      U+07D88              3        0.00%
綰      U+07DB0              3        0.00%
綵      U+07DB5              3        0.00%
締      U+07DE0              3        0.00%
緹      U+07DF9              3        0.00%
縑      U+07E11              3        0.00%
縕      U+07E15              3        0.00%
縶      U+07E36              3        0.00%
縻      U+07E3B              3        0.00%
繭      U+07E6D              3        0.00%
繳      U+07E73              3        0.00%
罃      U+07F43              3        0.00%
羶      U+07FB6              3        0.00%
羼      U+07FBC              3        0.00%
翱      U+07FF1              3        0.00%
耄      U+08004              3        0.00%
耤      U+08024              3        0.00%
耰      U+08030              3        0.00%
聃      U+08043              3        0.00%
聆      U+08046              3        0.00%
肈      U+08088              3        0.00%
肎      U+0808E              3        0.00%
肸      U+080B8              3        0.00%
肺      U+080BA              3        0.00%
胄      U+080C4              3        0.00%
胎      U+080CE              3        0.00%
胙      U+080D9              3        0.00%
腯      U+0816F              3        0.00%
膩      U+081A9              3        0.00%
臍      U+081CD              3        0.00%
臚      U+081DA              3        0.00%
臤      U+081E4              3        0.00%
臬      U+081EC              3        0.00%
舫      U+0822B              3        0.00%
舳      U+08233              3        0.00%
艦      U+08266              3        0.00%
芹      U+082B9              3        0.00%
芽      U+082BD              3        0.00%
苍      U+082CD              3        0.00%
苫      U+082EB              3        0.00%
莎      U+0838E              3        0.00%
菅      U+083C5              3        0.00%
菩      U+083E9              3        0.00%
菱      U+083F1              3        0.00%
萄      U+08404              3        0.00%
葡      U+08461              3        0.00%
葺      U+0847A              3        0.00%
蓺      U+084FA              3        0.00%
薔      U+08594              3        0.00%
薩      U+085A9              3        0.00%
薺      U+085BA              3        0.00%
藤      U+085E4              3        0.00%
藹      U+085F9              3        0.00%
蘩      U+08629              3        0.00%
蚊      U+0868A              3        0.00%
蛉      U+086C9              3        0.00%
蛛      U+086DB              3        0.00%
蜓      U+08713              3        0.00%
螭      U+087AD              3        0.00%
螳      U+087B3              3        0.00%
蟆      U+087C6              3        0.00%
衒      U+08852              3        0.00%
街      U+08857              3        0.00%
衽      U+0887D              3        0.00%
衾      U+0887E              3        0.00%
袋      U+0888B              3        0.00%
袒      U+08892              3        0.00%
裒      U+088D2              3        0.00%
褱      U+08931              3        0.00%
褻      U+0893B              3        0.00%
襪      U+0896A              3        0.00%
覯      U+089AF              3        0.00%
觱      U+089F1              3        0.00%
觶      U+089F6              3        0.00%
詬      U+08A6C              3        0.00%
誄      U+08A84              3        0.00%
課      U+08AB2              3        0.00%
諗      U+08AD7              3        0.00%
謔      U+08B14              3        0.00%
譭      U+08B6D              3        0.00%
譯      U+08B6F              3        0.00%
譴      U+08B74              3        0.00%
讚      U+08B9A              3        0.00%
豢      U+08C62              3        0.00%
貓      U+08C93              3        0.00%
貸      U+08CB8              3        0.00%
貿      U+08CBF              3        0.00%
賏      U+08CCF              3        0.00%
贍      U+08D0D              3        0.00%
跌      U+08DCC              3        0.00%
跎      U+08DCE              3        0.00%
跛      U+08DDB              3        0.00%
蹴      U+08E74              3        0.00%
蹶      U+08E76              3        0.00%
躅      U+08E85              3        0.00%
躇      U+08E87              3        0.00%
躊      U+08E8A              3        0.00%
軫      U+08EEB              3        0.00%
輈      U+08F08              3        0.00%
辡      U+08FA1              3        0.00%
迄      U+08FC4              3        0.00%
迸      U+08FF8              3        0.00%
逄      U+09004              3        0.00%
逋      U+0900B              3        0.00%
逍      U+0900D              3        0.00%
逖      U+09016              3        0.00%
逡      U+09021              3        0.00%
逶      U+09036              3        0.00%
遄      U+09044              3        0.00%
邕      U+09095              3        0.00%
郞      U+090DE              3        0.00%
郵      U+090F5              3        0.00%
鄏      U+0910F              3        0.00%
鄴      U+09134              3        0.00%
醅      U+09185              3        0.00%
醯      U+091AF              3        0.00%
釃      U+091C3              3        0.00%
鈍      U+0920D              3        0.00%
鈴      U+09234              3        0.00%
鉏      U+0924F              3        0.00%
鉛      U+0925B              3        0.00%
鉞      U+0925E              3        0.00%
鉢      U+09262              3        0.00%
銛      U+0929B              3        0.00%
鋼      U+092FC              3        0.00%
鍊      U+0934A              3        0.00%
鏑      U+093D1              3        0.00%
鏗      U+093D7              3        0.00%
鏝      U+093DD              3        0.00%
鏟      U+093DF              3        0.00%
鏤      U+093E4              3        0.00%
鐫      U+0942B              3        0.00%
鑄      U+09444              3        0.00%
鑽      U+0947D              3        0.00%
閑      U+09591              3        0.00%
閟      U+0959F              3        0.00%
閩      U+095A9              3        0.00%
閫      U+095AB              3        0.00%
閵      U+095B5              3        0.00%
閽      U+095BD              3        0.00%
阪      U+0962A              3        0.00%
阱      U+09631              3        0.00%
陘      U+09658              3        0.00%
隻      U+096BB              3        0.00%
雈      U+096C8              3        0.00%
雹      U+096F9              3        0.00%
霖      U+09716              3        0.00%
靳      U+09773              3        0.00%
鞦      U+097A6              3        0.00%
韆      U+097C6              3        0.00%
韜      U+097DC              3        0.00%
預      U+09810              3        0.00%
頟      U+0981F              3        0.00%
頷      U+09837              3        0.00%
飫      U+098EB              3        0.00%
飴      U+098F4              3        0.00%
餂      U+09902              3        0.00%
餉      U+09909              3        0.00%
餼      U+0993C              3        0.00%
饈      U+09948              3        0.00%
饔      U+09954              3        0.00%
馭      U+099AD              3        0.00%
騏      U+09A0F              3        0.00%
騮      U+09A2E              3        0.00%
髯      U+09AEF              3        0.00%
鬟      U+09B1F              3        0.00%
鬻      U+09B3B              3        0.00%
鯁      U+09BC1              3        0.00%
鰥      U+09C25              3        0.00%
鰲      U+09C32              3        0.00%
鱉      U+09C49              3        0.00%
鵰      U+09D70              3        0.00%
鷙      U+09DD9              3        0.00%
鷲      U+09DF2              3        0.00%
麀      U+09E80              3        0.00%
黹      U+09EF9              3        0.00%
鼉      U+09F09              3        0.00%
鼙      U+09F19              3        0.00%
鼯      U+09F2F              3        0.00%
齔      U+09F54              3        0.00%
龔      U+09F94              3        0.00%
龠      U+09FA0              3        0.00%
𠂑      U+20091              3        0.00%
𠂢      U+200A2              3        0.00%
𠄌      U+2010C              3        0.00%
𠈇      U+20207              3        0.00%
𠊱      U+202B1              3        0.00%
𠔁      U+20501              3        0.00%
𠤎      U+2090E              3        0.00%
𠦃      U+20983              3        0.00%
𠦪      U+209AA              3        0.00%
𠦬      U+209AC              3        0.00%
𠬛      U+20B1B              3        0.00%
𠬢      U+20B22              3        0.00%
𡔹      U+21539              3        0.00%
𡕥      U+21565              3        0.00%
𡧍      U+219CD              3        0.00%
𡰥      U+21C25              3        0.00%
𡰫      U+21C2B              3        0.00%
𡿧      U+21FE7              3        0.00%
𢝊      U+2274A              3        0.00%
𣏟      U+233DF              3        0.00%
𣥂      U+23942              3        0.00%
𤱿      U+24C7F              3        0.00%
𦃟      U+260DF              3        0.00%
𦣞      U+268DE              3        0.00%
𦫳      U+26AF3              3        0.00%
𨙵      U+28675              3        0.00%
𩓾      U+294FE              3        0.00%
𩔊      U+2950A              3        0.00%
𩱙      U+29C59              3        0.00%
㐁      U+03401              2        0.00%
㐆      U+03406              2        0.00%
㐬      U+0342C              2        0.00%
㐺      U+0343A              2        0.00%
㑞      U+0345E              2        0.00%
㒼      U+034BC              2        0.00%
㕣      U+03563              2        0.00%
㚘      U+03698              2        0.00%
㝃      U+03743              2        0.00%
㝮      U+0376E              2        0.00%
㞋      U+0378B              2        0.00%
㡀      U+03840              2        0.00%
㣈      U+038C8              2        0.00%
㦽      U+039BD              2        0.00%
㨖      U+03A16              2        0.00%
㫐      U+03AD0              2        0.00%
㬎      U+03B0E              2        0.00%
㬰      U+03B30              2        0.00%
㴱      U+03D31              2        0.00%
㶳      U+03DB3              2        0.00%
㼌      U+03F0C              2        0.00%
㿾      U+03FFE              2        0.00%
䀏      U+0400F              2        0.00%
䋣      U+042E3              2        0.00%
䍘      U+04358              2        0.00%
䖵      U+045B5              2        0.00%
䘓      U+04613              2        0.00%
䙗      U+04657              2        0.00%
䛣      U+046E3              2        0.00%
䢅      U+04885              2        0.00%
䢈      U+04888              2        0.00%
䨣      U+04A23              2        0.00%
䩡      U+04A61              2        0.00%
丄      U+04E04              2        0.00%
丏      U+04E0F              2        0.00%
丐      U+04E10              2        0.00%
乜      U+04E5C              2        0.00%
仚      U+04EDA              2        0.00%
仿      U+04EFF              2        0.00%
伈      U+04F08              2        0.00%
伕      U+04F15              2        0.00%
佰      U+04F70              2        0.00%
佴      U+04F74              2        0.00%
佼      U+04F7C              2        0.00%
侏      U+04F8F              2        0.00%
侷      U+04FB7              2        0.00%
俄      U+04FC4              2        0.00%
俒      U+04FD2              2        0.00%
俛      U+04FDB              2        0.00%
們      U+05011              2        0.00%
倔      U+05014              2        0.00%
倥      U+05025              2        0.00%
傭      U+050AD              2        0.00%
傯      U+050AF              2        0.00%
傴      U+050B4              2        0.00%
僃      U+050C3              2        0.00%
儆      U+05106              2        0.00%
儕      U+05115              2        0.00%
儷      U+05137              2        0.00%
兂      U+05142              2        0.00%
兌      U+0514C              2        0.00%
兦      U+05166              2        0.00%
冋      U+0518B              2        0.00%
冡      U+051A1              2        0.00%
冽      U+051BD              2        0.00%
凥      U+051E5              2        0.00%
凹      U+051F9              2        0.00%
刎      U+0520E              2        0.00%
刵      U+05235              2        0.00%
剎      U+0524E              2        0.00%
剩      U+05269              2        0.00%
剽      U+0527D              2        0.00%
努      U+052AA              2        0.00%
劵      U+052B5              2        0.00%
勖      U+052D6              2        0.00%
勽      U+052FD              2        0.00%
匄      U+05304              2        0.00%
匆      U+05306              2        0.00%
匜      U+0531C              2        0.00%
匝      U+0531D              2        0.00%
匽      U+0533D              2        0.00%
卝      U+0535D              2        0.00%
卬      U+0536C              2        0.00%
厓      U+05393              2        0.00%
厙      U+05399              2        0.00%
叒      U+053D2              2        0.00%
叮      U+053EE              2        0.00%
吮      U+0542E              2        0.00%
吴      U+05434              2        0.00%
吼      U+0543C              2        0.00%
呢      U+05462              2        0.00%
呦      U+05466              2        0.00%
咀      U+05480              2        0.00%
咆      U+05486              2        0.00%
哂      U+054C2              2        0.00%
哈      U+054C8              2        0.00%
唸      U+05538              2        0.00%
啞      U+0555E              2        0.00%
啻      U+0557B              2        0.00%
喃      U+05583              2        0.00%
喈      U+05588              2        0.00%
喋      U+0558B              2        0.00%
喘      U+05598              2        0.00%
喿      U+055BF              2        0.00%
嗛      U+055DB              2        0.00%
嗤      U+055E4              2        0.00%
嘔      U+05614              2        0.00%
嘹      U+05639              2        0.00%
嘼      U+0563C              2        0.00%
噣      U+05663              2        0.00%
噦      U+05666              2        0.00%
噲      U+05672              2        0.00%
嚞      U+0569E              2        0.00%
嚲      U+056B2              2        0.00%
圂      U+05702              2        0.00%
圈      U+05708              2        0.00%
圯      U+0572F              2        0.00%
址      U+05740              2        0.00%
坒      U+05752              2        0.00%
垚      U+0579A              2        0.00%
垠      U+057A0              2        0.00%
堇      U+05807              2        0.00%
堙      U+05819              2        0.00%
塹      U+05879              2        0.00%
墼      U+058BC              2        0.00%
墾      U+058BE              2        0.00%
壎      U+058CE              2        0.00%
夒      U+05912              2        0.00%
夠      U+05920              2        0.00%
夤      U+05924              2        0.00%
夬      U+0592C              2        0.00%
奘      U+05958              2        0.00%
妟      U+0599F              2        0.00%
妤      U+059A4              2        0.00%
妲      U+059B2              2        0.00%
姦      U+059E6              2        0.00%
娉      U+05A09              2        0.00%
娠      U+05A20              2        0.00%
娣      U+05A23              2        0.00%
婆      U+05A46              2        0.00%
婉      U+05A49              2        0.00%
婕      U+05A55              2        0.00%
媛      U+05A9B              2        0.00%
媲      U+05AB2              2        0.00%
媳      U+05AB3              2        0.00%
嫚      U+05ADA              2        0.00%
嫺      U+05AFA              2        0.00%
嬀      U+05B00              2        0.00%
嬙      U+05B19              2        0.00%
孜      U+05B5C              2        0.00%
孱      U+05B71              2        0.00%
宷      U+05BB7              2        0.00%
寘      U+05BD8              2        0.00%
尌      U+05C0C              2        0.00%
尗      U+05C17              2        0.00%
尞      U+05C1E              2        0.00%
尥      U+05C25              2        0.00%
尨      U+05C28              2        0.00%
尪      U+05C2A              2        0.00%
屵      U+05C75              2        0.00%
岩      U+05CA9              2        0.00%
峭      U+05CED              2        0.00%
崎      U+05D0E              2        0.00%
崗      U+05D17              2        0.00%
崛      U+05D1B              2        0.00%
嵯      U+05D6F              2        0.00%
嶇      U+05D87              2        0.00%
巉      U+05DC9              2        0.00%
巛      U+05DDB              2        0.00%
巠      U+05DE0              2        0.00%
幄      U+05E44              2        0.00%
幘      U+05E58              2        0.00%
幟      U+05E5F              2        0.00%
幡      U+05E61              2        0.00%
幫      U+05E6B              2        0.00%
幬      U+05E6C              2        0.00%
广      U+05E7F              2        0.00%
庳      U+05EB3              2        0.00%
廳      U+05EF3              2        0.00%
弈      U+05F08              2        0.00%
弢      U+05F22              2        0.00%
弻      U+05F3B              2        0.00%
彙      U+05F59              2        0.00%
彤      U+05F64              2        0.00%
彪      U+05F6A              2        0.00%
徲      U+05FB2              2        0.00%
忡      U+05FE1              2        0.00%
忤      U+05FE4              2        0.00%
怎      U+0600E              2        0.00%
怖      U+06016              2        0.00%
恂      U+06042              2        0.00%
恊      U+0604A              2        0.00%
悁      U+06081              2        0.00%
悃      U+06083              2        0.00%
悌      U+0608C              2        0.00%
悸      U+060B8              2        0.00%
悻      U+060BB              2        0.00%
惇      U+060C7              2        0.00%
惋      U+060CB              2        0.00%
惓      U+060D3              2        0.00%
惴      U+060F4              2        0.00%
惺      U+060FA              2        0.00%
愔      U+06114              2        0.00%
愨      U+06128              2        0.00%
愳      U+06133              2        0.00%
愾      U+0613E              2        0.00%
慣      U+06163              2        0.00%
憙      U+06199              2        0.00%
懟      U+061DF              2        0.00%
懣      U+061E3              2        0.00%
戼      U+0623C              2        0.00%
扞      U+0625E              2        0.00%
找      U+0627E              2        0.00%
押      U+062BC              2        0.00%
拍      U+062CD              2        0.00%
挩      U+06329              2        0.00%
挪      U+0632A              2        0.00%
捉      U+06349              2        0.00%
捍      U+0634D              2        0.00%
捶      U+06376              2        0.00%
捻      U+0637B              2        0.00%
掀      U+06380              2        0.00%
掇      U+06387              2        0.00%
掎      U+0638E              2        0.00%
掣      U+063A3              2        0.00%
揀      U+063C0              2        0.00%
揣      U+063E3              2        0.00%
搓      U+06413              2        0.00%
搗      U+06417              2        0.00%
摵      U+06475              2        0.00%
摶      U+06476              2        0.00%
摸      U+06478              2        0.00%
摺      U+0647A              2        0.00%
摽      U+0647D              2        0.00%
撞      U+0649E              2        0.00%
撻      U+064BB              2        0.00%
擠      U+064E0              2        0.00%
擷      U+064F7              2        0.00%
攢      U+06522              2        0.00%
攣      U+06523              2        0.00%
敓      U+06553              2        0.00%
斁      U+06581              2        0.00%
斐      U+06590              2        0.00%
斝      U+0659D              2        0.00%
斡      U+065A1              2        0.00%
斦      U+065A6              2        0.00%
旂      U+065C2              2        0.00%
昃      U+06603              2        0.00%
昚      U+0661A              2        0.00%
昝      U+0661D              2        0.00%
晤      U+06664              2        0.00%
晰      U+06670              2        0.00%
曝      U+066DD              2        0.00%
曦      U+066E6              2        0.00%
曶      U+066F6              2        0.00%
朙      U+06719              2        0.00%
杆      U+06746              2        0.00%
杷      U+06777              2        0.00%
杽      U+0677D              2        0.00%
板      U+0677F              2        0.00%
枇      U+06787              2        0.00%
枳      U+067B3              2        0.00%
柎      U+067CE              2        0.00%
柞      U+067DE              2        0.00%
柬      U+067EC              2        0.00%
柰      U+067F0              2        0.00%
柵      U+067F5              2        0.00%
栞      U+0681E              2        0.00%
棉      U+068C9              2        0.00%
棊      U+068CA              2        0.00%
棥      U+068E5              2        0.00%
棬      U+068EC              2        0.00%
槽      U+069FD              2        0.00%
樗      U+06A17              2        0.00%
橦      U+06A66              2        0.00%
櫪      U+06AEA              2        0.00%
櫳      U+06AF3              2        0.00%
欥      U+06B25              2        0.00%
欷      U+06B37              2        0.00%
歜      U+06B5C              2        0.00%
歹      U+06B79              2        0.00%
歺      U+06B7A              2        0.00%
殄      U+06B84              2        0.00%
殛      U+06B9B              2        0.00%
殲      U+06BB2              2        0.00%
殹      U+06BB9              2        0.00%
毆      U+06BC6              2        0.00%
毇      U+06BC7              2        0.00%
毚      U+06BDA              2        0.00%
毳      U+06BF3              2        0.00%
氅      U+06C05              2        0.00%
氒      U+06C12              2        0.00%
氓      U+06C13              2        0.00%
氾      U+06C3E              2        0.00%
汩      U+06C69              2        0.00%
沅      U+06C85              2        0.00%
沇      U+06C87              2        0.00%
沌      U+06C8C              2        0.00%
沔      U+06C94              2        0.00%
沖      U+06C96              2        0.00%
沬      U+06CAC              2        0.00%
洩      U+06D29              2        0.00%
洶      U+06D36              2        0.00%
涅      U+06D85              2        0.00%
淄      U+06DC4              2        0.00%
淙      U+06DD9              2        0.00%
渢      U+06E22              2        0.00%
渦      U+06E26              2        0.00%
港      U+06E2F              2        0.00%
湃      U+06E43              2        0.00%
湅      U+06E45              2        0.00%
湎      U+06E4E              2        0.00%
湜      U+06E5C              2        0.00%
溲      U+06EB2              2        0.00%
溷      U+06EB7              2        0.00%
滂      U+06EC2              2        0.00%
滓      U+06ED3              2        0.00%
滸      U+06EF8              2        0.00%
漉      U+06F09              2        0.00%
漙      U+06F19              2        0.00%
漪      U+06F2A              2        0.00%
潸      U+06F78              2        0.00%
澦      U+06FA6              2        0.00%
濬      U+06FEC              2        0.00%
濺      U+06FFA              2        0.00%
瀏      U+0700F              2        0.00%
瀕      U+07015              2        0.00%
瀘      U+07018              2        0.00%
瀚      U+0701A              2        0.00%
瀛      U+0701B              2        0.00%
瀨      U+07028              2        0.00%
瀯      U+0702F              2        0.00%
灥      U+07065              2        0.00%
灷      U+07077              2        0.00%
炷      U+070B7              2        0.00%
烘      U+070D8              2        0.00%
煤      U+07164              2        0.00%
煥      U+07165              2        0.00%
熨      U+071A8              2        0.00%
熾      U+071BE              2        0.00%
燉      U+071C9              2        0.00%
燔      U+071D4              2        0.00%
燠      U+071E0              2        0.00%
燮      U+071EE              2        0.00%
爆      U+07206              2        0.00%
爇      U+07207              2        0.00%
爬      U+0722C              2        0.00%
犮      U+072AE              2        0.00%
犴      U+072B4              2        0.00%
狙      U+072D9              2        0.00%
狴      U+072F4              2        0.00%
狶      U+072F6              2        0.00%
狷      U+072F7              2        0.00%
狽      U+072FD              2        0.00%
獎      U+0734E              2        0.00%
獮      U+0736E              2        0.00%
珂      U+073C2              2        0.00%
珪      U+073EA              2        0.00%
