Char   Codepoint     Frequency   Percentage
昔      U+06614             13        0.02%
昨      U+06628             13        0.02%
杀      U+06740             13        0.02%
桡      U+06861             13        0.02%
汀      U+06C40             13        0.02%
济      U+06D4E             13        0.02%
浸      U+06D78             13        0.02%
漠      U+06F20             13        0.02%
潇      U+06F47             13        0.02%
濛      U+06FDB             13        0.02%
炷      U+070B7             13        0.02%
绕      U+07ED5             13        0.02%
蜀      U+08700             13        0.02%
裳      U+088F3             13        0.02%
计      U+08BA1             13        0.02%
足      U+08DB3             13        0.02%
霓      U+09713             13        0.02%
鞍      U+0978D             13        0.02%
鹃      U+09E43             13        0.02%
个      U+04E2A             12        0.02%
伊      U+04F0A             12        0.02%
典      U+05178             12        0.02%
切      U+05207             12        0.02%
列      U+05217             12        0.02%
剪      U+0526A             12        0.02%
博      U+0535A             12        0.02%
团      U+056E2             12        0.02%
复      U+0590D             12        0.02%
媚      U+05A9A             12        0.02%
希      U+05E0C             12        0.02%
序      U+05E8F             12        0.02%
恋      U+0604B             12        0.02%
戏      U+0620F             12        0.02%
把      U+0628A             12        0.02%
按      U+06309             12        0.02%
捣      U+06363             12        0.02%
接      U+063A5             12        0.02%
桂      U+06842             12        0.02%
洁      U+06D01             12        0.02%
涂      U+06D82             12        0.02%
涯      U+06DAF             12        0.02%
淘      U+06DD8             12        0.02%
渎      U+06E0E             12        0.02%
珊      U+073CA             12        0.02%
盛      U+076DB             12        0.02%
穗      U+07A57             12        0.02%
笺      U+07B3A             12        0.02%
簇      U+07C07             12        0.02%
类      U+07C7B             12        0.02%
精      U+07CBE             12        0.02%
素      U+07D20             12        0.02%
羯      U+07FAF             12        0.02%
胧      U+080E7             12        0.02%
腮      U+0816E             12        0.02%
芊      U+0828A             12        0.02%
苹      U+082F9             12        0.02%
荐      U+08350             12        0.02%
莱      U+083B1             12        0.02%
要      U+08981             12        0.02%
角      U+089D2             12        0.02%
误      U+08BEF             12        0.02%
读      U+08BFB             12        0.02%
踪      U+08E2A             12        0.02%
逢      U+09022             12        0.02%
量      U+091CF             12        0.02%
非      U+0975E             12        0.02%
颦      U+098A6             12        0.02%
鸭      U+09E2D             12        0.02%
鸿      U+09E3F             12        0.02%
先      U+05148             11        0.02%
匣      U+05323             11        0.02%
午      U+05348             11        0.02%
及      U+053CA             11        0.02%
取      U+053D6             11        0.02%
变      U+053D8             11        0.02%
图      U+056FE             11        0.02%
夕      U+05915             11        0.02%
始      U+059CB             11        0.02%
姑      U+059D1             11        0.02%
婵      U+05A75             11        0.02%
学      U+05B66             11        0.02%
差      U+05DEE             11        0.02%
帔      U+05E14             11        0.02%
幌      U+05E4C             11        0.02%
广      U+05E7F             11        0.02%
底      U+05E95             11        0.02%
忍      U+05FCD             11        0.02%
念      U+05FF5             11        0.02%
怎      U+0600E             11        0.02%
招      U+062DB             11        0.02%
揭      U+063ED             11        0.02%
晶      U+06676             11        0.02%
暂      U+06682             11        0.02%
枯      U+067AF             11        0.02%
根      U+06839             11        0.02%
死      U+06B7B             11        0.02%
求      U+06C42             11        0.02%
法      U+06CD5             11        0.02%
烂      U+070C2             11        0.02%
琐      U+07410             11        0.02%
畔      U+07554             11        0.02%
病      U+075C5             11        0.02%
稳      U+07A33             11        0.02%
穆      U+07A46             11        0.02%
繁      U+07E41             11        0.02%
翼      U+07FFC             11        0.02%
聚      U+0805A             11        0.02%
菱      U+083F1             11        0.02%
蜡      U+08721             11        0.02%
蝴      U+08774             11        0.02%
街      U+08857             11        0.02%
遗      U+09057             11        0.02%
韶      U+097F6             11        0.02%
飐      U+098D0             11        0.02%
鹊      U+09E4A             11        0.02%
鹭      U+09E6D             11        0.02%
亡      U+04EA1             10        0.02%
众      U+04F17             10        0.02%
俗      U+04FD7             10        0.02%
借      U+0501F             10        0.02%
函      U+051FD             10        0.02%
刻      U+0523B             10        0.02%
卓      U+05353             10        0.02%
吟      U+0541F             10        0.02%
呵      U+05475             10        0.02%
善      U+05584             10        0.02%
堕      U+05815             10        0.02%
姿      U+059FF             10        0.02%
娃      U+05A03             10        0.02%
就      U+05C31             10        0.02%
展      U+05C55             10        0.02%
巴      U+05DF4             10        0.02%
强      U+05F3A             10        0.02%
很      U+05F88             10        0.02%
徊      U+05F8A             10        0.02%
徘      U+05F98             10        0.02%
忧      U+05FE7             10        0.02%
恶      U+06076             10        0.02%
拖      U+062D6             10        0.02%
据      U+0636E             10        0.02%
排      U+06392             10        0.02%
攀      U+06500             10        0.02%
族      U+065CF             10        0.02%
歇      U+06B47             10        0.02%
沼      U+06CBC             10        0.02%
洗      U+06D17             10        0.02%
渺      U+06E3A             10        0.02%
灰      U+07070             10        0.02%
瑞      U+0745E             10        0.02%
砧      U+07827             10        0.02%
篇      U+07BC7             10        0.02%
索      U+07D22             10        0.02%
紧      U+07D27             10        0.02%
縠      U+07E20             10        0.02%
绘      U+07ED8             10        0.02%
绛      U+07EDB             10        0.02%
绵      U+07EF5             10        0.02%
翻      U+07FFB             10        0.02%
肇      U+08087             10        0.02%
脂      U+08102             10        0.02%
芦      U+082A6             10        0.02%
芰      U+082B0             10        0.02%
若      U+082E5             10        0.02%
茫      U+0832B             10        0.02%
茵      U+08335             10        0.02%
菲      U+083F2             10        0.02%
蕉      U+08549             10        0.02%
血      U+08840             10        0.02%
衢      U+08862             10        0.02%
衰      U+08870             10        0.02%
袜      U+0889C             10        0.02%
襄      U+08944             10        0.02%
襜      U+0895C             10        0.02%
规      U+089C4             10        0.02%
谒      U+08C12             10        0.02%
谱      U+08C31             10        0.02%
赏      U+08D4F             10        0.02%
辘      U+08F98             10        0.02%
迹      U+08FF9             10        0.02%
递      U+09012             10        0.02%
郁      U+090C1             10        0.02%
部      U+090E8             10        0.02%
颤      U+098A4             10        0.02%
食      U+098DF             10        0.02%
但      U+04F46              9        0.02%
傍      U+0508D              9        0.02%
再      U+0518D              9        0.02%
军      U+0519B              9        0.02%
匈      U+05308              9        0.02%
卧      U+05367              9        0.02%
味      U+05473              9        0.02%
商      U+05546              9        0.02%
宠      U+05BA0              9        0.02%
寥      U+05BE5              9        0.02%
岛      U+05C9B              9        0.02%
径      U+05F84              9        0.02%
律      U+05F8B              9        0.02%
快      U+05FEB              9        0.02%
扉      U+06249              9        0.02%
挂      U+06302              9        0.02%
旋      U+065CB              9        0.02%
旌      U+065CC              9        0.02%
末      U+0672B              9        0.02%
杂      U+06742              9        0.02%
杆      U+06746              9        0.02%
枫      U+067AB              9        0.02%
格      U+0683C              9        0.02%
民      U+06C11              9        0.02%
炀      U+07080              9        0.02%
烧      U+070E7              9        0.02%
牡      U+07261              9        0.02%
瘦      U+07626              9        0.02%
碎      U+0788E              9        0.02%
筑      U+07B51              9        0.02%
纪      U+07EAA              9        0.02%
绳      U+07EF3              9        0.02%
罩      U+07F69              9        0.02%
翅      U+07FC5              9        0.02%
肤      U+080A4              9        0.02%
舍      U+0820D              9        0.02%
苔      U+082D4              9        0.02%
茂      U+08302              9        0.02%
菊      U+083CA              9        0.02%
蓼      U+084FC              9        0.02%
蔻      U+0853B              9        0.02%
螺      U+087BA              9        0.02%
触      U+089E6              9        0.02%
论      U+08BBA              9        0.02%
访      U+08BBF              9        0.02%
识      U+08BC6              9        0.02%
贵      U+08D35              9        0.02%
趣      U+08DA3              9        0.02%
辇      U+08F87              9        0.02%
进      U+08FDB              9        0.02%
违      U+08FDD              9        0.02%
迥      U+08FE5              9        0.02%
追      U+08FFD              9        0.02%
釭      U+091ED              9        0.02%
镂      U+09542              9        0.02%
阎      U+0960E              9        0.02%
阙      U+09619              9        0.02%
际      U+09645              9        0.02%
除      U+09664              9        0.02%
雅      U+096C5              9        0.02%
鞋      U+0978B              9        0.02%
颈      U+09888              9        0.02%
题      U+09898              9        0.02%
飏      U+098CF              9        0.02%
饮      U+0996E              9        0.02%
骑      U+09A91              9        0.02%
黑      U+09ED1              9        0.02%
乔      U+04E54              8        0.01%
些      U+04E9B              8        0.01%
亲      U+04EB2              8        0.01%
仗      U+04ED7              8        0.01%
侣      U+04FA3              8        0.01%
侵      U+04FB5              8        0.01%
做      U+0505A              8        0.01%
傅      U+05085              8        0.01%
则      U+05219              8        0.01%
剑      U+05251              8        0.01%
区      U+0533A              8        0.01%
卮      U+0536E              8        0.01%
压      U+0538B              8        0.01%
反      U+053CD              8        0.01%
司      U+053F8              8        0.01%
周      U+05468              8        0.01%
命      U+0547D              8        0.01%
壁      U+058C1              8        0.01%
妓      U+05993              8        0.01%
姬      U+059EC              8        0.01%
完      U+05B8C              8        0.01%
官      U+05B98              8        0.01%
密      U+05BC6              8        0.01%
寐      U+05BD0              8        0.01%
屋      U+05C4B              8        0.01%
巡      U+05DE1              8        0.01%
工      U+05DE5              8        0.01%
廷      U+05EF7              8        0.01%
异      U+05F02              8        0.01%
弹      U+05F39              8        0.01%
总      U+0603B              8        0.01%
憔      U+06194              8        0.01%
戴      U+06234              8        0.01%
扬      U+0626C              8        0.01%
披      U+062AB              8        0.01%
摘      U+06458              8        0.01%
斗      U+06597              8        0.01%
施      U+065BD              8        0.01%
曳      U+066F3              8        0.01%
杳      U+06773              8        0.01%
桑      U+06851              8        0.01%
榭      U+069AD              8        0.01%
次      U+06B21              8        0.01%
毵      U+06BF5              8        0.01%
污      U+06C61              8        0.01%
汴      U+06C74              8        0.01%
沟      U+06C9F              8        0.01%
泊      U+06CCA              8        0.01%
泣      U+06CE3              8        0.01%
浴      U+06D74              8        0.01%
燃      U+071C3              8        0.01%
牙      U+07259              8        0.01%
犀      U+07280              8        0.01%
猩      U+07329              8        0.01%
猿      U+0733F              8        0.01%
珑      U+073D1              8        0.01%
由      U+07531              8        0.01%
皓      U+07693              8        0.01%
盏      U+076CF              8        0.01%
碛      U+0789B              8        0.01%
示      U+0793A              8        0.01%
窣      U+07AA3              8        0.01%
窥      U+07AA5              8        0.01%
竞      U+07ADE              8        0.01%
箭      U+07BAD              8        0.01%
簧      U+07C27              8        0.01%
缀      U+07F00              8        0.01%
缓      U+07F13              8        0.01%
羌      U+07F8C              8        0.01%
群      U+07FA4              8        0.01%
翁      U+07FC1              8        0.01%
翩      U+07FE9              8        0.01%
耐      U+08010              8        0.01%
聊      U+0804A              8        0.01%
胭      U+080ED              8        0.01%
臂      U+081C2              8        0.01%
臣      U+081E3              8        0.01%
藓      U+085D3              8        0.01%
裛      U+088DB              8        0.01%
襦      U+08966              8        0.01%
评      U+08BC4              8        0.01%
走      U+08D70              8        0.01%
赵      U+08D75              8        0.01%
较      U+08F83              8        0.01%
辜      U+08F9C              8        0.01%
邀      U+09080              8        0.01%
酌      U+0914C              8        0.01%
醮      U+091AE              8        0.01%
铅      U+094C5              8        0.01%
鳞      U+09CDE              8        0.01%
鹉      U+09E49              8        0.01%
鹦      U+09E66              8        0.01%
鹿      U+09E7F              8        0.01%
丈      U+04E08              7        0.01%
乍      U+04E4D              7        0.01%
具      U+05177              7        0.01%
冰      U+051B0              7        0.01%
击      U+051FB              7        0.01%
劝      U+0529D              7        0.01%
劳      U+052B3              7        0.01%
升      U+05347              7        0.01%
喷      U+055B7              7        0.01%
嚼      U+056BC              7        0.01%
圆      U+05706              7        0.01%
垆      U+05786              7        0.01%
堆      U+05806              7        0.01%
壶      U+058F6              7        0.01%
夏      U+0590F              7        0.01%
妙      U+05999              7        0.01%
娉      U+05A09              7        0.01%
娜      U+05A1C              7        0.01%
婉      U+05A49              7        0.01%
婷      U+05A77              7        0.01%
孔      U+05B54              7        0.01%
季      U+05B63              7        0.01%
宁      U+05B81              7        0.01%
寝      U+05BDD              7        0.01%
尹      U+05C39              7        0.01%
布      U+05E03              7        0.01%
帽      U+05E3D              7        0.01%
式      U+05F0F              7        0.01%
弓      U+05F13              7        0.01%
弱      U+05F31              7        0.01%
恼      U+0607C              7        0.01%
悴      U+060B4              7        0.01%
惟      U+060DF              7        0.01%
扑      U+06251              7        0.01%
扫      U+0626B              7        0.01%
报      U+062A5              7        0.01%
抹      U+062B9              7        0.01%
拈      U+062C8              7        0.01%
拨      U+062E8              7        0.01%
拾      U+062FE              7        0.01%
探      U+063A2              7        0.01%
推      U+063A8              7        0.01%
描      U+063CF              7        0.01%
携      U+0643A              7        0.01%
攒      U+06512              7        0.01%
改      U+06539              7        0.01%
曙      U+066D9              7        0.01%
曹      U+066F9              7        0.01%
束      U+0675F              7        0.01%
梭      U+068AD              7        0.01%
泽      U+06CFD              7        0.01%
滑      U+06ED1              7        0.01%
滟      U+06EDF              7        0.01%
玳      U+073B3              7        0.01%
琵      U+07435              7        0.01%
琶      U+07436              7        0.01%
直      U+076F4              7        0.01%
祖      U+07956              7        0.01%
禄      U+07984              7        0.01%
禽      U+079BD              7        0.01%
穷      U+07A77              7        0.01%
章      U+07AE0              7        0.01%
箔      U+07B94              7        0.01%
箸      U+07BB8              7        0.01%
篦      U+07BE6              7        0.01%
籍      U+07C4D              7        0.01%
缘      U+07F18              7        0.01%
置      U+07F6E              7        0.01%
羡      U+07FA1              7        0.01%
耳      U+08033              7        0.01%
联      U+08054              7        0.01%
藏      U+085CF              7        0.01%
蛩      U+086E9              7        0.01%
蛴      U+086F4              7        0.01%
裾      U+088FE              7        0.01%
观      U+089C2              7        0.01%
认      U+08BA4              7        0.01%
讷      U+08BB7              7        0.01%
贤      U+08D24              7        0.01%
质      U+08D28              7        0.01%
贪      U+08D2A              7        0.01%
踏      U+08E0F              7        0.01%
轳      U+08F73              7        0.01%
辑      U+08F91              7        0.01%
逝      U+0901D              7        0.01%
逡      U+09021              7        0.01%
郡      U+090E1              7        0.01%
酥      U+09165              7        0.01%
障      U+0969C              7        0.01%
靠      U+09760              7        0.01%
领      U+09886              7        0.01%
驾      U+09A7E              7        0.01%
骢      U+09AA2              7        0.01%
鲛      U+09C9B              7        0.01%
齿      U+09F7F              7        0.01%
且      U+04E14              6        0.01%
亸      U+04EB8              6        0.01%
仍      U+04ECD              6        0.01%
佯      U+04F6F              6        0.01%
侬      U+04FAC              6        0.01%
免      U+0514D              6        0.01%
兵      U+05175              6        0.01%
兼      U+0517C              6        0.01%
冉      U+05189              6        0.01%
冯      U+051AF              6        0.01%
占      U+05360              6        0.01%
呜      U+0545C              6        0.01%
咏      U+0548F              6        0.01%
哀      U+054C0              6        0.01%
嗔      U+055D4              6        0.01%
基      U+057FA              6        0.01%
妖      U+05996              6        0.01%
妨      U+059A8              6        0.01%
妾      U+059BE              6        0.01%
威      U+05A01              6        0.01%
嫁      U+05AC1              6        0.01%
实      U+05B9E              6        0.01%
尔      U+05C14              6        0.01%
屑      U+05C51              6        0.01%
崇      U+05D07              6        0.01%
巳      U+05DF3              6        0.01%
幡      U+05E61              6        0.01%
弟      U+05F1F              6        0.01%
弯      U+05F2F              6        0.01%
徒      U+05F92              6        0.01%
忽      U+05FFD              6        0.01%
惨      U+060E8              6        0.01%
戍      U+0620D              6        0.01%
扆      U+06246              6        0.01%
扣      U+06263              6        0.01%
抽      U+062BD              6        0.01%
捻      U+0637B              6        0.01%
斑      U+06591              6        0.01%
昌      U+0660C              6        0.01%
朦      U+06726              6        0.01%
桦      U+06866              6        0.01%
桨      U+06868              6        0.01%
模      U+06A21              6        0.01%
樽      U+06A3D              6        0.01%
段      U+06BB5              6        0.01%
汹      U+06C79              6        0.01%
淹      U+06DF9              6        0.01%
源      U+06E90              6        0.01%
潺      U+06F7A              6        0.01%
熟      U+0719F              6        0.01%
献      U+0732E              6        0.01%
玄      U+07384              6        0.01%
珰      U+073F0              6        0.01%
瑚      U+0745A              6        0.01%
皋      U+0768B              6        0.01%
礼      U+0793C              6        0.01%
社      U+0793E              6        0.01%
秀      U+079C0              6        0.01%
私      U+079C1              6        0.01%
程      U+07A0B              6        0.01%
窝      U+07A9D              6        0.01%
窠      U+07AA0              6        0.01%
粲      U+07CB2              6        0.01%
继      U+07EE7              6        0.01%
绶      U+07EF6              6        0.01%
绽      U+07EFD              6        0.01%
缄      U+07F04              6        0.01%
缆      U+07F06              6        0.01%
缥      U+07F25              6        0.01%
脆      U+08106              6        0.01%
腕      U+08155              6        0.01%
致      U+081F4              6        0.01%
苦      U+082E6              6        0.01%
莎      U+0838E              6        0.01%
菡      U+083E1              6        0.01%
萏      U+0840F              6        0.01%
蔌      U+0850C              6        0.01%
薰      U+085B0              6        0.01%
虔      U+08654              6        0.01%
诃      U+08BC3              6        0.01%
谷      U+08C37              6        0.01%
败      U+08D25              6        0.01%
贴      U+08D34              6        0.01%
赖      U+08D56              6        0.01%
赛      U+08D5B              6        0.01%
遂      U+09042              6        0.01%
遐      U+09050              6        0.01%
锵      U+09535              6        0.01%
阔      U+09614              6        0.01%
韵      U+097F5              6        0.01%
鵁      U+09D41              6        0.01%
鶄      U+09D84              6        0.01%
鸦      U+09E26              6        0.01%
鹗      U+09E57              6        0.01%
鹤      U+09E64              6        0.01%
乖      U+04E56              5        0.01%
供      U+04F9B              5        0.01%
农      U+0519C              5        0.01%
冻      U+051BB              5        0.01%
净      U+051C0              5        0.01%
利      U+05229              5        0.01%
勒      U+052D2              5        0.01%
包      U+05305              5        0.01%
匆      U+05306              5        0.01%
单      U+05355              5        0.01%
吐      U+05410              5        0.01%
唯      U+0552F              5        0.01%
唾      U+0553E              5        0.01%
困      U+056F0              5        0.01%
圭      U+0572D              5        0.01%
妻      U+059BB              5        0.01%
娆      U+05A06              5        0.01%
娱      U+05A31              5        0.01%
嫦      U+05AE6              5        0.01%
宛      U+05B9B              5        0.01%
富      U+05BCC              5        0.01%
寸      U+05BF8              5        0.01%
尚      U+05C1A              5        0.01%
尤      U+05C24              5        0.01%
屈      U+05C48              5        0.01%
岂      U+05C82              5        0.01%
岫      U+05CAB              5        0.01%
岳      U+05CB3              5        0.01%
师      U+05E08              5        0.01%
幸      U+05E78              5        0.01%
录      U+05F55              5        0.01%
彭      U+05F6D              5        0.01%
忘      U+05FD8              5        0.01%
恣      U+06063              5        0.01%
恰      U+06070              5        0.01%
愧      U+06127              5        0.01%
扃      U+06243              5        0.01%
托      U+06258              5        0.01%
捧      U+06367              5        0.01%
掷      U+063B7              5        0.01%
擎      U+064CE              5        0.01%
政      U+0653F              5        0.01%
旁      U+065C1              5        0.01%
旦      U+065E6              5        0.01%
晌      U+0664C              5        0.01%
晕      U+06655              5        0.01%
曰      U+066F0              5        0.01%
朵      U+06735              5        0.01%
机      U+0673A              5        0.01%
果      U+0679C              5        0.01%
案      U+06848              5        0.01%
椒      U+06912              5        0.01%
榜      U+0699C              5        0.01%
止      U+06B62              5        0.01%
毂      U+06BC2              5        0.01%
每      U+06BCF              5        0.01%
汗      U+06C57              5        0.01%
浙      U+06D59              5        0.01%
浩      U+06D69              5        0.01%
涴      U+06DB4              5        0.01%
滚      U+06EDA              5        0.01%
滨      U+06EE8              5        0.01%
滩      U+06EE9              5        0.01%
漾      U+06F3E              5        0.01%
潜      U+06F5C              5        0.01%
烈      U+070C8              5        0.01%
焚      U+0711A              5        0.01%
版      U+07248              5        0.01%
特      U+07279              5        0.01%
狼      U+072FC              5        0.01%
玩      U+073A9              5        0.01%
玲      U+073B2              5        0.01%
琪      U+0742A              5        0.01%
界      U+0754C              5        0.01%
皆      U+07686              5        0.01%
磨      U+078E8              5        0.01%
祈      U+07948              5        0.01%
笋      U+07B0B              5        0.01%
简      U+07B80              5        0.01%
簌      U+07C0C              5        0.01%
簏      U+07C0F              5        0.01%
纯      U+07EAF              5        0.01%
纷      U+07EB7              5        0.01%
练      U+07EC3              5        0.01%
给      U+07ED9              5        0.01%
综      U+07EFC              5        0.01%
绾      U+07EFE              5        0.01%
羊      U+07F8A              5        0.01%
耦      U+08026              5        0.01%
肃      U+08083              5        0.01%
膏      U+0818F              5        0.01%
舜      U+0821C              5        0.01%
茎      U+0830E              5        0.01%
蓝      U+084DD              5        0.01%
虾      U+0867E              5        0.01%
褪      U+0892A              5        0.01%
覆      U+08986              5        0.01%
让      U+08BA9              5        0.01%
诏      U+08BCF              5        0.01%
谣      U+08C23              5        0.01%
豪      U+08C6A              5        0.01%
贺      U+08D3A              5        0.01%
赊      U+08D4A              5        0.01%
赞      U+08D5E              5        0.01%
蹙      U+08E59              5        0.01%
轧      U+08F67              5        0.01%
轴      U+08F74              5        0.01%
达      U+08FBE              5        0.01%
迎      U+08FCE              5        0.01%
邺      U+090BA              5        0.01%
郑      U+090D1              5        0.01%
钓      U+09493              5        0.01%
阵      U+09635              5        0.01%
阿      U+0963F              5        0.01%
雷      U+096F7              5        0.01%
韩      U+097E9              5        0.01%
顷      U+09877              5        0.01%
饶      U+09976              5        0.01%
馀      U+09980              5        0.01%
驰      U+09A70              5        0.01%
鸶      U+09E36              5        0.01%
龟      U+09F9F              5        0.01%
严      U+04E25              4        0.01%
们      U+04EEC              4        0.01%
伫      U+04F2B              4        0.01%
伯      U+04F2F              4        0.01%
侍      U+04F8D              4        0.01%
俱      U+04FF1              4        0.01%
倒      U+05012              4        0.01%
倦      U+05026              4        0.01%
偶      U+05076              4        0.01%
催      U+050AC              4        0.01%
兆      U+05146              4        0.01%
兽      U+0517D              4        0.01%
冶      U+051B6              4        0.01%
凌      U+051CC              4        0.01%
刚      U+0521A              4        0.01%
刬      U+0522C              4        0.01%
功      U+0529F              4        0.01%
助      U+052A9              4        0.01%
卫      U+0536B              4        0.01%
卸      U+05378              4        0.01%
叙      U+053D9              4        0.01%
启      U+0542F              4        0.01%
呈      U+05448              4        0.01%
唤      U+05524              4        0.01%
喧      U+055A7              4        0.01%
嗅      U+055C5              4        0.01%
噪      U+0566A              4        0.01%
围      U+056F4              4        0.01%
域      U+057DF              4        0.01%
夹      U+05939              4        0.01%
夺      U+0593A              4        0.01%
奇      U+05947              4        0.01%
奉      U+05949              4        0.01%
妒      U+05992              4        0.01%
姓      U+059D3              4        0.01%
嫔      U+05AD4              4        0.01%
室      U+05BA4              4        0.01%
宾      U+05BBE              4        0.01%
寿      U+05BFF              4        0.01%
尾      U+05C3E              4        0.01%
岑      U+05C91              4        0.01%
岩      U+05CA9              4        0.01%
岭      U+05CAD              4        0.01%
川      U+05DDD              4        0.01%
巧      U+05DE7              4        0.01%
巷      U+05DF7              4        0.01%
帏      U+05E0F              4        0.01%
幂      U+05E42              4        0.01%
幄      U+05E44              4        0.01%
并      U+05E76              4        0.01%
废      U+05E9F              4        0.01%
弃      U+05F03              4        0.01%
役      U+05F79              4        0.01%
後      U+05F8C              4        0.01%
德      U+05FB7              4        0.01%
必      U+05FC5              4        0.01%
忙      U+05FD9              4        0.01%
忡      U+05FE1              4        0.01%
怕      U+06015              4        0.01%
悔      U+06094              4        0.01%
悰      U+060B0              4        0.01%
愿      U+0613F              4        0.01%
慕      U+06155              4        0.01%
抬      U+062AC              4        0.01%
拚      U+062DA              4        0.01%
拟      U+062DF              4        0.01%
持      U+06301              4        0.01%
挑      U+06311              4        0.01%
挚      U+0631A              4        0.01%
挼      U+0633C              4        0.01%
捍      U+0634D              4        0.01%
提      U+063D0              4        0.01%
插      U+063D2              4        0.01%
握      U+063E1              4        0.01%
摊      U+0644A              4        0.01%
撰      U+064B0              4        0.01%
撼      U+064BC              4        0.01%
敲      U+06572              4        0.01%
斋      U+0658B              4        0.01%
旗      U+065D7              4        0.01%
昂      U+06602              4        0.01%
朔      U+06714              4        0.01%
村      U+06751              4        0.01%
栖      U+06816              4        0.01%
梢      U+068A2              4        0.01%
槐      U+069D0              4        0.01%
橘      U+06A58              4        0.01%
檐      U+06A90              4        0.01%
汲      U+06C72              4        0.01%
汾      U+06C7E              4        0.01%
沫      U+06CAB              4        0.01%
活      U+06D3B              4        0.01%
派      U+06D3E              4        0.01%
浑      U+06D51              4        0.01%
淅      U+06DC5              4        0.01%
渭      U+06E2D              4        0.01%
漆      U+06F06              4        0.01%
潮      U+06F6E              4        0.01%
潾      U+06F7E              4        0.01%
火      U+0706B              4        0.01%
焦      U+07126              4        0.01%
焰      U+07130              4        0.01%
煌      U+0714C              4        0.01%
煞      U+0715E              4        0.01%
熳      U+071B3              4        0.01%
父      U+07236              4        0.01%
率      U+07387              4        0.01%
琢      U+07422              4        0.01%
瑁      U+07441              4        0.01%
璁      U+07481              4        0.01%
瓜      U+074DC              4        0.01%
瓦      U+074E6              4        0.01%
甚      U+0751A              4        0.01%
甲      U+07532              4        0.01%
疆      U+07586              4        0.01%
疾      U+075BE              4        0.01%
痛      U+075DB              4        0.01%
瘴      U+07634              4        0.01%
益      U+076CA              4        0.01%
瞥      U+077A5              4        0.01%
瞿      U+077BF              4        0.01%
砑      U+07811              4        0.01%
秣      U+079E3              4        0.01%
筐      U+07B50              4        0.01%
算      U+07B97              4        0.01%
纶      U+07EB6              4        0.01%
纻      U+07EBB              4        0.01%
绍      U+07ECD              4        0.01%
络      U+07EDC              4        0.01%
维      U+07EF4              4        0.01%
羁      U+07F81              4        0.01%
肚      U+0809A              4        0.01%
肢      U+080A2              4        0.01%
肩      U+080A9              4        0.01%
脉      U+08109              4        0.01%
脚      U+0811A              4        0.01%
脱      U+08131              4        0.01%
舌      U+0820C              4        0.01%
舒      U+08212              4        0.01%
舷      U+08237              4        0.01%
舸      U+08238              4        0.01%
艇      U+08247              4        0.01%
芭      U+082AD              4        0.01%
芷      U+082B7              4        0.01%
苍      U+082CD              4        0.01%
茜      U+0831C              4        0.01%
茱      U+08331              4        0.01%
荒      U+08352              4        0.01%
荔      U+08354              4        0.01%
萸      U+08438              4        0.01%
蒨      U+084A8              4        0.01%
蒲      U+084B2              4        0.01%
蔽      U+0853D              4        0.01%
藉      U+085C9              4        0.01%
蘸      U+08638              4        0.01%
虽      U+0867D              4        0.01%
蚁      U+08681              4        0.01%
蜂      U+08702              4        0.01%
蜓      U+08713              4        0.01%
蝤      U+08764              4        0.01%
衬      U+0886C              4        0.01%
袍      U+0888D              4        0.01%
裁      U+088C1              4        0.01%
觑      U+089D1              4        0.01%
诜      U+08BDC              4        0.01%
请      U+08BF7              4        0.01%
诸      U+08BF8              4        0.01%
谐      U+08C10              4        0.01%
贯      U+08D2F              4        0.01%
趁      U+08D81              4        0.01%
超      U+08D85              4        0.01%
辔      U+08F94              4        0.01%
辰      U+08FB0              4        0.01%
逗      U+09017              4        0.01%
遏      U+0904F              4        0.01%
邻      U+090BB              4        0.01%
郄      U+090C4              4        0.01%
铃      U+094C3              4        0.01%
闪      U+095EA              4        0.01%
陇      U+09647              4        0.01%
陕      U+09655              4        0.01%
雄      U+096C4              4        0.01%
霭      U+0972D              4        0.01%
鞯      U+097AF              4        0.01%
飙      U+098D9              4        0.01%
馥      U+099A5              4        0.01%
驿      U+09A7F              4        0.01%
骎      U+09A8E              4        0.01%
骖      U+09A96              4        0.01%
骨      U+09AA8              4        0.01%
魄      U+09B44              4        0.01%
鸥      U+09E25              4        0.01%
鹂      U+09E42              4        0.01%
麦      U+09EA6              4        0.01%
麴      U+09EB4              4        0.01%
黦      U+09EE6              4        0.01%
义      U+04E49              3        0.01%
乳      U+04E73              3        0.01%
亚      U+04E9A              3        0.01%
什      U+04EC0              3        0.01%
你      U+04F60              3        0.01%
保      U+04FDD              3        0.01%
候      U+05019              3        0.01%
值      U+0503C              3        0.01%
兄      U+05144              3        0.01%
兔      U+05154              3        0.01%
养      U+0517B              3        0.01%
冢      U+051A2              3        0.01%
冬      U+051AC              3        0.01%
冲      U+051B2              3        0.01%
减      U+051CF              3        0.01%
剌      U+0524C              3        0.01%
卖      U+05356              3        0.01%
右      U+053F3              3        0.01%
吏      U+0540F              3        0.01%
呼      U+0547C              3        0.01%
咫      U+054AB              3        0.01%
哪      U+054EA              3        0.01%
啸      U+05578              3        0.01%
嘉      U+05609              3        0.01%
嘴      U+05634              3        0.01%
嚬      U+056AC              3        0.01%
圣      U+05723              3        0.01%
场      U+0573A              3        0.01%
坊      U+0574A              3        0.01%
垒      U+05792              3        0.01%
