Char   Codepoint     Frequency   Percentage
筹      U+07B79              1        0.00%
签      U+07B7E              1        0.00%
篇      U+07BC7              1        0.00%
篱      U+07BF1              1        0.00%
米      U+07C73              1        0.00%
粟      U+07C9F              1        0.00%
系      U+07CFB              1        0.00%
絮      U+07D6E              1        0.00%
约      U+07EA6              1        0.00%
纨      U+07EA8              1        0.00%
纯      U+07EAF              1        0.00%
纲      U+07EB2              1        0.00%
纶      U+07EB6              1        0.00%
绕      U+07ED5              1        0.00%
绛      U+07EDB              1        0.00%
绞      U+07EDE              1        0.00%
缀      U+07F00              1        0.00%
缁      U+07F01              1        0.00%
缓      U+07F13              1        0.00%
缛      U+07F1B              1        0.00%
缝      U+07F1D              1        0.00%
缣      U+07F23              1        0.00%
缩      U+07F29              1        0.00%
网      U+07F51              1        0.00%
羊      U+07F8A              1        0.00%
羞      U+07F9E              1        0.00%
羲      U+07FB2              1        0.00%
羸      U+07FB8              1        0.00%
翦      U+07FE6              1        0.00%
翻      U+07FFB              1        0.00%
耒      U+08012              1        0.00%
耨      U+08028              1        0.00%
聊      U+0804A              1        0.00%
聒      U+08052              1        0.00%
肋      U+0808B              1        0.00%
肌      U+0808C              1        0.00%
肝      U+0809D              1        0.00%
肠      U+080A0              1        0.00%
育      U+080B2              1        0.00%
肴      U+080B4              1        0.00%
肺      U+080BA              1        0.00%
胎      U+080CE              1        0.00%
胧      U+080E7              1        0.00%
脉      U+08109              1        0.00%
脊      U+0810A              1        0.00%
脚      U+0811A              1        0.00%
腊      U+0814A              1        0.00%
腥      U+08165              1        0.00%
腰      U+08170              1        0.00%
腿      U+0817F              1        0.00%
膝      U+0819D              1        0.00%
膳      U+081B3              1        0.00%
膻      U+081BB              1        0.00%
臂      U+081C2              1        0.00%
臻      U+081FB              1        0.00%
舐      U+08210              1        0.00%
舒      U+08212              1        0.00%
船      U+08239              1        0.00%
艰      U+08270              1        0.00%
芰      U+082B0              1        0.00%
苑      U+082D1              1        0.00%
范      U+08303              1        0.00%
茅      U+08305              1        0.00%
茉      U+08309              1        0.00%
荒      U+08352              1        0.00%
莉      U+08389              1        0.00%
莼      U+083BC              1        0.00%
菜      U+083DC              1        0.00%
萌      U+0840C              1        0.00%
葛      U+0845B              1        0.00%
葵      U+08475              1        0.00%
蒂      U+08482              1        0.00%
蒋      U+0848B              1        0.00%
蓄      U+084C4              1        0.00%
蓍      U+084CD              1        0.00%
蓰      U+084F0              1        0.00%
蔔      U+08514              1        0.00%
蔚      U+0851A              1        0.00%
蔬      U+0852C              1        0.00%
蕃      U+08543              1        0.00%
蕙      U+08559              1        0.00%
蕡      U+08561              1        0.00%
薇      U+08587              1        0.00%
薛      U+0859B              1        0.00%
薜      U+0859C              1        0.00%
薝      U+0859D              1        0.00%
薪      U+085AA              1        0.00%
藜      U+085DC              1        0.00%
藤      U+085E4              1        0.00%
藩      U+085E9              1        0.00%
蘅      U+08605              1        0.00%
蘖      U+08616              1        0.00%
蚕      U+08695              1        0.00%
蛇      U+086C7              1        0.00%
蛟      U+086DF              1        0.00%
蛩      U+086E9              1        0.00%
蛹      U+086F9              1        0.00%
蜉      U+08709              1        0.00%
蜘      U+08718              1        0.00%
蝎      U+0874E              1        0.00%
蝣      U+08763              1        0.00%
蟠      U+087E0              1        0.00%
蠢      U+08822              1        0.00%
衢      U+08862              1        0.00%
表      U+08868              1        0.00%
衫      U+0886B              1        0.00%
衲      U+08872              1        0.00%
袭      U+088AD              1        0.00%
袴      U+088B4              1        0.00%
装      U+088C5              1        0.00%
裕      U+088D5              1        0.00%
裘      U+088D8              1        0.00%
裨      U+088E8              1        0.00%
褰      U+08930              1        0.00%
覆      U+08986              1        0.00%
览      U+089C8              1        0.00%
觞      U+089DE              1        0.00%
誓      U+08A93              1        0.00%
讥      U+08BA5              1        0.00%
讨      U+08BA8              1        0.00%
讫      U+08BAB              1        0.00%
训      U+08BAD              1        0.00%
讼      U+08BBC              1        0.00%
诃      U+08BC3              1        0.00%
诏      U+08BCF              1        0.00%
试      U+08BD5              1        0.00%
诘      U+08BD8              1        0.00%
诚      U+08BDA              1        0.00%
诞      U+08BDE              1        0.00%
诡      U+08BE1              1        0.00%
询      U+08BE2              1        0.00%
详      U+08BE6              1        0.00%
诬      U+08BEC              1        0.00%
诲      U+08BF2              1        0.00%
诳      U+08BF3              1        0.00%
谐      U+08C10              1        0.00%
谒      U+08C12              1        0.00%
谚      U+08C1A              1        0.00%
谛      U+08C1B              1        0.00%
谪      U+08C2A              1        0.00%
谭      U+08C2D              1        0.00%
谱      U+08C31              1        0.00%
豁      U+08C41              1        0.00%
豕      U+08C55              1        0.00%
豚      U+08C5A              1        0.00%
责      U+08D23              1        0.00%
货      U+08D27              1        0.00%
贯      U+08D2F              1        0.00%
贰      U+08D30              1        0.00%
贺      U+08D3A              1        0.00%
贼      U+08D3C              1        0.00%
贾      U+08D3E              1        0.00%
赃      U+08D43              1        0.00%
赘      U+08D58              1        0.00%
赞      U+08D5E              1        0.00%
赢      U+08D62              1        0.00%
赤      U+08D64              1        0.00%
赵      U+08D75              1        0.00%
跪      U+08DEA              1        0.00%
跻      U+08DFB              1        0.00%
蹇      U+08E47              1        0.00%
躬      U+08EAC              1        0.00%
轴      U+08F74              1        0.00%
较      U+08F83              1        0.00%
辕      U+08F95              1        0.00%
辣      U+08FA3              1        0.00%
辩      U+08FA9              1        0.00%
迁      U+08FC1              1        0.00%
迦      U+08FE6              1        0.00%
述      U+08FF0              1        0.00%
送      U+09001              1        0.00%
逃      U+09003              1        0.00%
逍      U+0900D              1        0.00%
透      U+0900F              1        0.00%
递      U+09012              1        0.00%
邈      U+09088              1        0.00%
邮      U+090AE              1        0.00%
邯      U+090AF              1        0.00%
邵      U+090B5              1        0.00%
郁      U+090C1              1        0.00%
郡      U+090E1              1        0.00%
郭      U+090ED              1        0.00%
郸      U+090F8              1        0.00%
配      U+0914D              1        0.00%
酝      U+0915D              1        0.00%
酣      U+09163              1        0.00%
酬      U+0916C              1        0.00%
酱      U+09171              1        0.00%
酴      U+09174              1        0.00%
酷      U+09177              1        0.00%
酿      U+0917F              1        0.00%
醾      U+091BE              1        0.00%
鉴      U+09274              1        0.00%
钝      U+0949D              1        0.00%
钩      U+094A9              1        0.00%
铃      U+094C3              1        0.00%
铉      U+094C9              1        0.00%
铎      U+094CE              1        0.00%
铜      U+094DC              1        0.00%
铠      U+094E0              1        0.00%
铭      U+094ED              1        0.00%
锄      U+09504              1        0.00%
错      U+09519              1        0.00%
锡      U+09521              1        0.00%
镇      U+09547              1        0.00%
镬      U+0956C              1        0.00%
闯      U+095EF              1        0.00%
闷      U+095F7              1        0.00%
闹      U+095F9              1        0.00%
闾      U+095FE              1        0.00%
阁      U+09601              1        0.00%
阃      U+09603              1        0.00%
阉      U+09609              1        0.00%
阎      U+0960E              1        0.00%
阔      U+09614              1        0.00%
阙      U+09619              1        0.00%
限      U+09650              1        0.00%
陟      U+0965F              1        0.00%
陪      U+0966A              1        0.00%
陴      U+09674              1        0.00%
隆      U+09686              1        0.00%
隙      U+09699              1        0.00%
障      U+0969C              1        0.00%
雀      U+096C0              1        0.00%
雌      U+096CC              1        0.00%
雾      U+096FE              1        0.00%
霄      U+09704              1        0.00%
震      U+09707              1        0.00%
靡      U+09761              1        0.00%
韩      U+097E9              1        0.00%
顶      U+09876              1        0.00%
项      U+09879              1        0.00%
顽      U+0987D              1        0.00%
顿      U+0987F              1        0.00%
颅      U+09885              1        0.00%
颐      U+09890              1        0.00%
频      U+09891              1        0.00%
颦      U+098A6              1        0.00%
餐      U+09910              1        0.00%
饬      U+0996C              1        0.00%
饰      U+09970              1        0.00%
馈      U+09988              1        0.00%
馑      U+09991              1        0.00%
馒      U+09992              1        0.00%
驰      U+09A70              1        0.00%
驻      U+09A7B              1        0.00%
驾      U+09A7E              1        0.00%
骈      U+09A88              1        0.00%
骊      U+09A8A              1        0.00%
验      U+09A8C              1        0.00%
骛      U+09A9B              1        0.00%
魄      U+09B44              1        0.00%
鲈      U+09C88              1        0.00%
鲲      U+09CB2              1        0.00%
鸥      U+09E25              1        0.00%
鸾      U+09E3E              1        0.00%
鹜      U+09E5C              1        0.00%
鹰      U+09E70              1        0.00%
麈      U+09E88              1        0.00%
麟      U+09E9F              1        0.00%
麦      U+09EA6              1        0.00%
黜      U+09EDC              1        0.00%
鼎      U+09F0E              1        0.00%
齿      U+09F7F              1        0.00%
龄      U+09F84              1        0.00%
龚      U+09F9A              1        0.00%
