Char   Codepoint     Frequency   Percentage
呼      U+0547C           8952        0.03%
酬      U+0916C           8929        0.03%
橋      U+06A4B           8923        0.03%
兼      U+0517C           8887        0.03%
角      U+089D2           8876        0.03%
走      U+08D70           8875        0.03%
政      U+0653F           8865        0.03%
遇      U+09047           8816        0.03%
簡      U+07C21           8812        0.03%
絲      U+07D72           8777        0.03%
廣      U+05EE3           8771        0.03%
追      U+08FFD           8771        0.03%
伴      U+04F34           8735        0.03%
斯      U+065AF           8728        0.03%
湘      U+06E58           8711        0.03%
末      U+0672B           8685        0.03%
丘      U+04E18           8682        0.03%
鄭      U+0912D           8675        0.03%
點      U+09EDE           8675        0.03%
屬      U+05C6C           8674        0.03%
淚      U+06DDA           8667        0.03%
祥      U+07965           8654        0.03%
羣      U+07FA3           8645        0.03%
幸      U+05E78           8637        0.03%
傷      U+050B7           8614        0.03%
義      U+07FA9           8613        0.03%
藥      U+085E5           8598        0.03%
篇      U+07BC7           8591        0.03%
味      U+05473           8576        0.03%
干      U+05E72           8576        0.03%
郭      U+090ED           8560        0.03%
試      U+08A66           8548        0.03%
髮      U+09AEE           8522        0.03%
代      U+04EE3           8516        0.03%
催      U+050AC           8509        0.03%
除      U+09664           8495        0.03%
别      U+0522B           8493        0.03%
禮      U+079AE           8486        0.03%
福      U+0798F           8468        0.03%
叔      U+053D4           8466        0.03%
越      U+08D8A           8462        0.03%
戶      U+06236           8386        0.03%
既      U+065E2           8384        0.03%
凝      U+051DD           8369        0.03%
倒      U+05012           8359        0.03%
貧      U+08CA7           8327        0.03%
片      U+07247           8326        0.03%
狂      U+072C2           8322        0.03%
盤      U+076E4           8270        0.03%
稱      U+07A31           8265        0.03%
飄      U+098C4           8259        0.03%
密      U+05BC6           8249        0.03%
致      U+081F4           8245        0.03%
形      U+05F62           8226        0.03%
佛      U+04F5B           8224        0.03%
征      U+05F81           8201        0.03%
鄰      U+09130           8195        0.03%
源      U+06E90           8194        0.03%
兄      U+05144           8184        0.03%
陶      U+09676           8168        0.03%
傾      U+050BE           8141        0.03%
歡      U+06B61           8137        0.03%
泥      U+06CE5           8117        0.03%
榮      U+069AE           8116        0.03%
耳      U+08033           8116        0.03%
迷      U+08FF7           8108        0.03%
洗      U+06D17           8100        0.03%
廬      U+05EEC           8090        0.03%
御      U+05FA1           8083        0.03%
宴      U+05BB4           8081        0.03%
富      U+05BCC           8078        0.03%
隠      U+096A0           8078        0.03%
拂      U+062C2           8066        0.03%
雄      U+096C4           8031        0.03%
謂      U+08B02           8025        0.03%
毛      U+06BDB           8008        0.03%
曰      U+066F0           8006        0.03%
郡      U+090E1           7999        0.03%
傍      U+0508D           7984        0.03%
尽      U+05C3D           7982        0.03%
万      U+04E07           7974        0.03%
这      U+08FD9           7971        0.03%
洛      U+06D1B           7954        0.03%
顔      U+09854           7952        0.03%
性      U+06027           7949        0.03%
投      U+06295           7948        0.03%
淡      U+06DE1           7941        0.03%
就      U+05C31           7934        0.03%
或      U+06216           7928        0.03%
變      U+08B8A           7925        0.03%
市      U+05E02           7920        0.03%
象      U+08C61           7920        0.03%
殊      U+06B8A           7905        0.03%
危      U+05371           7895        0.03%
塞      U+0585E           7888        0.03%
盛      U+076DB           7875        0.03%
涯      U+06DAF           7858        0.03%
荷      U+08377           7850        0.03%
招      U+062DB           7847        0.03%
造      U+09020           7833        0.03%
善      U+05584           7825        0.03%
哉      U+054C9           7821        0.03%
嶺      U+05DBA           7791        0.03%
淮      U+06DEE           7790        0.03%
卧      U+05367           7787        0.03%
接      U+063A5           7779        0.03%
睡      U+07761           7768        0.03%
鼎      U+09F0E           7760        0.03%
弄      U+05F04           7721        0.03%
訪      U+08A2A           7714        0.03%
騎      U+09A0E           7689        0.03%
仍      U+04ECD           7675        0.03%
偏      U+0504F           7660        0.03%
計      U+08A08           7658        0.03%
