Char   Codepoint     Frequency   Percentage
讌      U+08B8C             17        0.00%
诗      U+08BD7             17        0.00%
躔      U+08E94             17        0.00%
邨      U+090A8             17        0.00%
鐺      U+0943A             17        0.00%
鑰      U+09470             17        0.00%
閃      U+09583             17        0.00%
閬      U+095AC             17        0.00%
閲      U+095B2             17        0.00%
闐      U+095D0             17        0.00%
隙      U+09699             17        0.00%
雌      U+096CC             17        0.00%
顗      U+09857             17        0.00%
飫      U+098EB             17        0.00%
麒      U+09E92             17        0.00%
黔      U+09ED4             17        0.00%
倅      U+05005             16        0.00%
匱      U+05331             16        0.00%
吻      U+0543B             16        0.00%
呻      U+0547B             16        0.00%
咦      U+054A6             16        0.00%
唤      U+05524             16        0.00%
嘔      U+05614             16        0.00%
壖      U+058D6             16        0.00%
姹      U+059F9             16        0.00%
孽      U+05B7D             16        0.00%
嵒      U+05D52             16        0.00%
嶷      U+05DB7             16        0.00%
幔      U+05E54             16        0.00%
庖      U+05E96             16        0.00%
廛      U+05EDB             16        0.00%
恤      U+06064             16        0.00%
悮      U+060AE             16        0.00%
惹      U+060F9             16        0.00%
慇      U+06147             16        0.00%
憚      U+0619A             16        0.00%
懲      U+061F2             16        0.00%
戮      U+0622E             16        0.00%
戾      U+0623E             16        0.00%
掬      U+063AC             16        0.00%
揀      U+063C0             16        0.00%
搦      U+06426             16        0.00%
攬      U+0652C             16        0.00%
朅      U+06705             16        0.00%
枷      U+067B7             16        0.00%
柰      U+067F0             16        0.00%
棣      U+068E3             16        0.00%
楨      U+06968             16        0.00%
槽      U+069FD             16        0.00%
毋      U+06BCB             16        0.00%
泮      U+06CEE             16        0.00%
涎      U+06D8E             16        0.00%
燉      U+071C9             16        0.00%
燠      U+071E0             16        0.00%
燦      U+071E6             16        0.00%
玳      U+073B3             16        0.00%
玷      U+073B7             16        0.00%
璽      U+074BD             16        0.00%
疫      U+075AB             16        0.00%
矗      U+077D7             16        0.00%
砥      U+07825             16        0.00%
窰      U+07AB0             16        0.00%
篷      U+07BF7             16        0.00%
籩      U+07C69             16        0.00%
縲      U+07E32             16        0.00%
繳      U+07E73             16        0.00%
罇      U+07F47             16        0.00%
耄      U+08004             16        0.00%
葭      U+0846D             16        0.00%
蕤      U+08564             16        0.00%
藁      U+085C1             16        0.00%
觜      U+089DC             16        0.00%
詣      U+08A63             16        0.00%
諗      U+08AD7             16        0.00%
躇      U+08E87             16        0.00%
迪      U+08FEA             16        0.00%
逈      U+09008             16        0.00%
酥      U+09165             16        0.00%
酷      U+09177             16        0.00%
鏐      U+093D0             16        0.00%
閎      U+0958E             16        0.00%
閏      U+0958F             16        0.00%
闍      U+095CD             16        0.00%
陁      U+09641             16        0.00%
鬣      U+09B23             16        0.00%
黠      U+09EE0             16        0.00%
亟      U+04E9F             15        0.00%
僮      U+050EE             15        0.00%
冲      U+051B2             15        0.00%
勅      U+052C5             15        0.00%
勛      U+052DB             15        0.00%
募      U+052DF             15        0.00%
勻      U+052FB             15        0.00%
叱      U+053F1             15        0.00%
咒      U+05492             15        0.00%
唇      U+05507             15        0.00%
啻      U+0557B             15        0.00%
噫      U+0566B             15        0.00%
奘      U+05958             15        0.00%
崆      U+05D06             15        0.00%
巘      U+05DD8             15        0.00%
彦      U+05F66             15        0.00%
惻      U+060FB             15        0.00%
抹      U+062B9             15        0.00%
拗      U+062D7             15        0.00%
捻      U+0637B             15        0.00%
掣      U+063A3             15        0.00%
搆      U+06406             15        0.00%
搔      U+06414             15        0.00%
摹      U+06479             15        0.00%
撚      U+0649A             15        0.00%
攪      U+0652A             15        0.00%
斸      U+065B8             15        0.00%
暎      U+0668E             15        0.00%
曄      U+066C4             15        0.00%
朦      U+06726             15        0.00%
枿      U+067BF             15        0.00%
洒      U+06D12             15        0.00%
浚      U+06D5A             15        0.00%
涪      U+06DAA             15        0.00%
涸      U+06DB8             15        0.00%
淼      U+06DFC             15        0.00%
湮      U+06E6E             15        0.00%
漣      U+06F23             15        0.00%
瀣      U+07023             15        0.00%
灃      U+07043             15        0.00%
灞      U+0705E             15        0.00%
灧      U+07067             15        0.00%
煨      U+07168             15        0.00%
熏      U+0718F             15        0.00%
熠      U+071A0             15        0.00%
燁      U+071C1             15        0.00%
燎      U+071CE             15        0.00%
牘      U+07258             15        0.00%
畿      U+0757F             15        0.00%
癖      U+07656             15        0.00%
盪      U+076EA             15        0.00%
睛      U+0775B             15        0.00%
瞬      U+077AC             15        0.00%
礫      U+0792B             15        0.00%
筒      U+07B52             15        0.00%
糊      U+07CCA             15        0.00%
綯      U+07DAF             15        0.00%
綽      U+07DBD             15        0.00%
繭      U+07E6D             15        0.00%
罡      U+07F61             15        0.00%
肌      U+0808C             15        0.00%
肺      U+080BA             15        0.00%
舄      U+08204             15        0.00%
舫      U+0822B             15        0.00%
艤      U+08264             15        0.00%
芹      U+082B9             15        0.00%
萎      U+0840E             15        0.00%
藂      U+085C2             15        0.00%
虢      U+08662             15        0.00%
蝕      U+08755             15        0.00%
蝸      U+08778             15        0.00%
袒      U+08892             15        0.00%
誘      U+08A98             15        0.00%
誚      U+08A9A             15        0.00%
謳      U+08B33             15        0.00%
贅      U+08D05             15        0.00%
赦      U+08D66             15        0.00%
蹕      U+08E55             15        0.00%
軻      U+08EFB             15        0.00%
迍      U+08FCD             15        0.00%
逡      U+09021             15        0.00%
邙      U+09099             15        0.00%
銓      U+09293             15        0.00%
长      U+0957F             15        0.00%
閟      U+0959F             15        0.00%
闥      U+095E5             15        0.00%
陛      U+0965B             15        0.00%
陬      U+0966C             15        0.00%
霅      U+09705             15        0.00%
飜      U+098DC             15        0.00%
駸      U+099F8             15        0.00%
鳬      U+09CEC             15        0.00%
麋      U+09E8B             15        0.00%
俘      U+04FD8             14        0.00%
俶      U+04FF6             14        0.00%
俸      U+04FF8             14        0.00%
刷      U+05237             14        0.00%
咍      U+0548D             14        0.00%
囀      U+056C0             14        0.00%
垠      U+057A0             14        0.00%
墅      U+05885             14        0.00%
寃      U+05BC3             14        0.00%
寔      U+05BD4             14        0.00%
崗      U+05D17             14        0.00%
嵇      U+05D47             14        0.00%
巌      U+05DCC             14        0.00%
怳      U+06033             14        0.00%
恓      U+06053             14        0.00%
憇      U+06187             14        0.00%
憨      U+061A8             14        0.00%
批      U+06279             14        0.00%
掖      U+06396             14        0.00%
撩      U+064A9             14        0.00%
旛      U+065DB             14        0.00%
柿      U+067FF             14        0.00%
椀      U+06900             14        0.00%
楸      U+06978             14        0.00%
榕      U+06995             14        0.00%
橐      U+06A50             14        0.00%
歿      U+06B7F             14        0.00%
汩      U+06C69             14        0.00%
溉      U+06E89             14        0.00%
潞      U+06F5E             14        0.00%
濆      U+06FC6             14        0.00%
瑰      U+07470             14        0.00%
畬      U+0756C             14        0.00%
瘞      U+0761E             14        0.00%
瞋      U+0778B             14        0.00%
瞥      U+077A5             14        0.00%
矚      U+077DA             14        0.00%
硤      U+07864             14        0.00%
禊      U+0798A             14        0.00%
禧      U+079A7             14        0.00%
租      U+079DF             14        0.00%
籃      U+07C43             14        0.00%
紲      U+07D32             14        0.00%
緋      U+07DCB             14        0.00%
緜      U+07DDC             14        0.00%
繚      U+07E5A             14        0.00%
缸      U+07F38             14        0.00%
罕      U+07F55             14        0.00%
罰      U+07F70             14        0.00%
耐      U+08010             14        0.00%
胝      U+080DD             14        0.00%
舅      U+08205             14        0.00%
芮      U+082AE             14        0.00%
蓍      U+084CD             14        0.00%
蓴      U+084F4             14        0.00%
蝨      U+08768             14        0.00%
螻      U+087BB             14        0.00%
裊      U+088CA             14        0.00%
諤      U+08AE4             14        0.00%
讐      U+08B90             14        0.00%
賁      U+08CC1             14        0.00%
賽      U+08CFD             14        0.00%
踪      U+08E2A             14        0.00%
躊      U+08E8A             14        0.00%
躭      U+08EAD             14        0.00%
軿      U+08EFF             14        0.00%
邅      U+09085             14        0.00%
鄞      U+0911E             14        0.00%
鎬      U+093AC             14        0.00%
鏞      U+093DE             14        0.00%
閫      U+095AB             14        0.00%
闋      U+095CB             14        0.00%
阡      U+09621             14        0.00%
隍      U+0968D             14        0.00%
隳      U+096B3             14        0.00%
駝      U+099DD             14        0.00%
鴿      U+09D3F             14        0.00%
佯      U+04F6F             13        0.00%
偓      U+05053             13        0.00%
債      U+050B5             13        0.00%
僑      U+050D1             13        0.00%
儋      U+0510B             13        0.00%
准      U+051C6             13        0.00%
剔      U+05254             13        0.00%
咬      U+054AC             13        0.00%
唄      U+05504             13        0.00%
囷      U+056F7             13        0.00%
墉      U+05889             13        0.00%
奧      U+05967             13        0.00%
妒      U+05992             13        0.00%
姊      U+059CA             13        0.00%
姝      U+059DD             13        0.00%
寤      U+05BE4             13        0.00%
崧      U+05D27             13        0.00%
帚      U+05E1A             13        0.00%
彧      U+05F67             13        0.00%
彷      U+05F77             13        0.00%
恁      U+06041             13        0.00%
惰      U+060F0             13        0.00%
慷      U+06177             13        0.00%
拯      U+062EF             13        0.00%
挲      U+06332             13        0.00%
掾      U+063BE             13        0.00%
撮      U+064AE             13        0.00%
杓      U+06753             13        0.00%
柘      U+067D8             13        0.00%
楞      U+0695E             13        0.00%
樸      U+06A38             13        0.00%
橈      U+06A48             13        0.00%
檣      U+06AA3             13        0.00%
殻      U+06BBB             13        0.00%
沱      U+06CB1             13        0.00%
涴      U+06DB4             13        0.00%
淘      U+06DD8             13        0.00%
漉      U+06F09             13        0.00%
漓      U+06F13             13        0.00%
濂      U+06FC2             13        0.00%
炷      U+070B7             13        0.00%
猖      U+07316             13        0.00%
獼      U+0737C             13        0.00%
珦      U+073E6             13        0.00%
瑀      U+07440             13        0.00%
瑠      U+07460             13        0.00%
産      U+07523             13        0.00%
皋      U+0768B             13        0.00%
磊      U+078CA             13        0.00%
篙      U+07BD9             13        0.00%
篠      U+07BE0             13        0.00%
篤      U+07BE4             13        0.00%
簞      U+07C1E             13        0.00%
緱      U+07DF1             13        0.00%
罹      U+07F79             13        0.00%
翱      U+07FF1             13        0.00%
脣      U+08123             13        0.00%
脾      U+0813E             13        0.00%
苒      U+082D2             13        0.00%
荇      U+08347             13        0.00%
菰      U+083F0             13        0.00%
薤      U+085A4             13        0.00%
虐      U+08650             13        0.00%
虱      U+08671             13        0.00%
蚊      U+0868A             13        0.00%
蜍      U+0870D             13        0.00%
蠲      U+08832             13        0.00%
褭      U+0892D             13        0.00%
襜      U+0895C             13        0.00%
誣      U+08AA3             13        0.00%
諳      U+08AF3             13        0.00%
豎      U+08C4E             13        0.00%
豬      U+08C6C             13        0.00%
貸      U+08CB8             13        0.00%
踟      U+08E1F             13        0.00%
躁      U+08E81             13        0.00%
軫      U+08EEB             13        0.00%
輾      U+08F3E             13        0.00%
迂      U+08FC2             13        0.00%
酺      U+0917A             13        0.00%
鏃      U+093C3             13        0.00%
阪      U+0962A             13        0.00%
駈      U+099C8             13        0.00%
駙      U+099D9             13        0.00%
駟      U+099DF             13        0.00%
鯖      U+09BD6             13        0.00%
鱠      U+09C60             13        0.00%
鷂      U+09DC2             13        0.00%
鼉      U+09F09             13        0.00%
侔      U+04F94             12        0.00%
倖      U+05016             12        0.00%
做      U+0505A             12        0.00%
僖      U+050D6             12        0.00%
刼      U+0523C             12        0.00%
卵      U+05375             12        0.00%
厨      U+053A8             12        0.00%
吊      U+0540A             12        0.00%
吝      U+0541D             12        0.00%
唧      U+05527             12        0.00%
塋      U+0584B             12        0.00%
媧      U+05AA7             12        0.00%
嬪      U+05B2A             12        0.00%
将      U+05C06             12        0.00%
峩      U+05CE9             12        0.00%
嵊      U+05D4A             12        0.00%
嶙      U+05D99             12        0.00%
徇      U+05F87             12        0.00%
忤      U+05FE4             12        0.00%
怠      U+06020             12        0.00%
恢      U+06062             12        0.00%
惣      U+060E3             12        0.00%
愉      U+06109             12        0.00%
愷      U+06137             12        0.00%
技      U+06280             12        0.00%
拖      U+062D6             12        0.00%
掠      U+063A0             12        0.00%
摛      U+0645B             12        0.00%
撤      U+064A4             12        0.00%
攔      U+06514             12        0.00%
敝      U+0655D             12        0.00%
晤      U+06664             12        0.00%
曬      U+066EC             12        0.00%
杌      U+0674C             12        0.00%
横      U+06A2A             12        0.00%
檇      U+06A87             12        0.00%
櫃      U+06AC3             12        0.00%
櫳      U+06AF3             12        0.00%
涌      U+06D8C             12        0.00%
淙      U+06DD9             12        0.00%
渝      U+06E1D             12        0.00%
滓      U+06ED3             12        0.00%
潢      U+06F62             12        0.00%
濠      U+06FE0             12        0.00%
烝      U+070DD             12        0.00%
熾      U+071BE             12        0.00%
爨      U+07228             12        0.00%
獰      U+07370             12        0.00%
珣      U+073E3             12        0.00%
珥      U+073E5             12        0.00%
瑜      U+0745C             12        0.00%
甿      U+0753F             12        0.00%
疵      U+075B5             12        0.00%
眩      U+07729             12        0.00%
睇      U+07747             12        0.00%
睢      U+07762             12        0.00%
睹      U+07779             12        0.00%
矧      U+077E7             12        0.00%
碌      U+0788C             12        0.00%
穉      U+07A49             12        0.00%
窅      U+07A85             12        0.00%
窩      U+07AA9             12        0.00%
紇      U+07D07             12        0.00%
紺      U+07D3A             12        0.00%
綏      U+07D8F             12        0.00%
綜      U+07D9C             12        0.00%
綰      U+07DB0             12        0.00%
緝      U+07DDD             12        0.00%
纛      U+07E9B             12        0.00%
缾      U+07F3E             12        0.00%
肴      U+080B4             12        0.00%
膊      U+0818A             12        0.00%
膚      U+0819A             12        0.00%
茹      U+08339             12        0.00%
蕨      U+08568             12        0.00%
虚      U+0865A             12        0.00%
螭      U+087AD             12        0.00%
裟      U+088DF             12        0.00%
訖      U+08A16             12        0.00%
贖      U+08D16             12        0.00%
跪      U+08DEA             12        0.00%
躕      U+08E95             12        0.00%
轄      U+08F44             12        0.00%
轆      U+08F46             12        0.00%
逖      U+09016             12        0.00%
逗      U+09017             12        0.00%
遒      U+09052             12        0.00%
邐      U+09090             12        0.00%
醖      U+09196             12        0.00%
醺      U+091BA             12        0.00%
闉      U+095C9             12        0.00%
飆      U+098C6             12        0.00%
鬯      U+09B2F             12        0.00%
鮓      U+09B93             12        0.00%
鳶      U+09CF6             12        0.00%
鶩      U+09DA9             12        0.00%
鷁      U+09DC1             12        0.00%
鸕      U+09E15             12        0.00%
麴      U+09EB4             12        0.00%
齪      U+09F6A             12        0.00%
侮      U+04FAE             11        0.00%
倧      U+05027             11        0.00%
兕      U+05155             11        0.00%
剌      U+0524C             11        0.00%
匯      U+0532F             11        0.00%
啖      U+05556             11        0.00%
嘻      U+0563B             11        0.00%
噬      U+0566C             11        0.00%
圈      U+05708             11        0.00%
垓      U+05793             11        0.00%
埒      U+057D2             11        0.00%
埽      U+057FD             11        0.00%
堞      U+0581E             11        0.00%
堰      U+05830             11        0.00%
夸      U+05938             11        0.00%
宫      U+05BAB             11        0.00%
岱      U+05CB1             11        0.00%
弁      U+05F01             11        0.00%
悌      U+0608C             11        0.00%
惚      U+060DA             11        0.00%
憫      U+061AB             11        0.00%
抃      U+06283             11        0.00%
揄      U+063C4             11        0.00%
揶      U+063F6             11        0.00%
搘      U+06418             11        0.00%
搨      U+06428             11        0.00%
摸      U+06478             11        0.00%
擷      U+064F7             11        0.00%
斵      U+065B5             11        0.00%
无      U+065E0             11        0.00%
梗      U+06897             11        0.00%
梭      U+068AD             11        0.00%
槌      U+069CC             11        0.00%
樑      U+06A11             11        0.00%
欷      U+06B37             11        0.00%
洮      U+06D2E             11        0.00%
漕      U+06F15             11        0.00%
漬      U+06F2C             11        0.00%
烘      U+070D8             11        0.00%
猫      U+0732B             11        0.00%
玕      U+07395             11        0.00%
珀      U+073C0             11        0.00%
琥      U+07425             11        0.00%
琰      U+07430             11        0.00%
璵      U+074B5             11        0.00%
甑      U+07511             11        0.00%
甜      U+0751C             11        0.00%
瞽      U+077BD             11        0.00%
矍      U+077CD             11        0.00%
磻      U+078FB             11        0.00%
穡      U+07A61             11        0.00%
窘      U+07A98             11        0.00%
筮      U+07B6E             11        0.00%
箴      U+07BB4             11        0.00%
簧      U+07C27             11        0.00%
粢      U+07CA2             11        0.00%
糟      U+07CDF             11        0.00%
糠      U+07CE0             11        0.00%
緻      U+07DFB             11        0.00%
縑      U+07E11             11        0.00%
罅      U+07F45             11        0.00%
罩      U+07F69             11        0.00%
羃      U+07F83             11        0.00%
翬      U+07FEC             11        0.00%
耗      U+08017             11        0.00%
耘      U+08018             11        0.00%
脆      U+08106             11        0.00%
腋      U+0814B             11        0.00%
臻      U+081FB             11        0.00%
艘      U+08258             11        0.00%
菡      U+083E1             11        0.00%
萄      U+08404             11        0.00%
萏      U+0840F             11        0.00%
蓼      U+084FC             11        0.00%
蔌      U+0850C             11        0.00%
薊      U+0858A             11        0.00%
薔      U+08594             11        0.00%
蚩      U+086A9             11        0.00%
蜒      U+08712             11        0.00%
蜡      U+08721             11        0.00%
袈      U+08888             11        0.00%
覷      U+089B7             11        0.00%
訾      U+08A3E             11        0.00%
詫      U+08A6B             11        0.00%
詮      U+08A6E             11        0.00%
詼      U+08A7C             11        0.00%
諾      U+08AFE             11        0.00%
譴      U+08B74             11        0.00%
貔      U+08C94             11        0.00%
貼      U+08CBC             11        0.00%
賺      U+08CFA             11        0.00%
趺      U+08DBA             11        0.00%
軋      U+08ECB             11        0.00%
郃      U+090C3             11        0.00%
郴      U+090F4             11        0.00%
酹      U+09179             11        0.00%
醅      U+09185             11        0.00%
鍇      U+09347             11        0.00%
陲      U+09672             11        0.00%
隕      U+09695             11        0.00%
雩      U+096E9             11        0.00%
霰      U+09730             11        0.00%
靠      U+09760             11        0.00%
鞅      U+09785             11        0.00%
韭      U+097ED             11        0.00%
顇      U+09847             11        0.00%
顥      U+09865             11        0.00%
顦      U+09866             11        0.00%
餒      U+09912             11        0.00%
餗      U+09917             11        0.00%
饌      U+0994C             11        0.00%
駛      U+099DB             11        0.00%
鬥      U+09B25             11        0.00%
鱣      U+09C63             11        0.00%
鵶      U+09D76             11        0.00%
鷰      U+09DF0             11        0.00%
黿      U+09EFF             11        0.00%
鼯      U+09F2F             11        0.00%
伉      U+04F09             10        0.00%
倪      U+0502A             10        0.00%
儘      U+05118             10        0.00%
冗      U+05197             10        0.00%
凭      U+051ED             10        0.00%
勗      U+052D7             10        0.00%
厓      U+05393             10        0.00%
厦      U+053A6             10        0.00%
啣      U+05563             10        0.00%
嘈      U+05608             10        0.00%
嘴      U+05634             10        0.00%
壹      U+058F9             10        0.00%
奐      U+05950             10        0.00%
娶      U+05A36             10        0.00%
娼      U+05A3C             10        0.00%
屆      U+05C46             10        0.00%
彿      U+05F7F             10        0.00%
徉      U+05F89             10        0.00%
徜      U+05F9C             10        0.00%
悖      U+06096             10        0.00%
憾      U+061BE             10        0.00%
拚      U+062DA             10        0.00%
拽      U+062FD             10        0.00%
捕      U+06355             10        0.00%
掄      U+06384             10        0.00%
搶      U+06436             10        0.00%
摽      U+0647D             10        0.00%
攣      U+06523             10        0.00%
攫      U+0652B             10        0.00%
旳      U+065F3             10        0.00%
昪      U+0662A             10        0.00%
晞      U+0665E             10        0.00%
朶      U+06736             10        0.00%
杞      U+0675E             10        0.00%
棊      U+068CA             10        0.00%
椅      U+06905             10        0.00%
楼      U+0697C             10        0.00%
沁      U+06C81             10        0.00%
沓      U+06C93             10        0.00%
沔      U+06C94             10        0.00%
泬      U+06CEC             10        0.00%
洙      U+06D19             10        0.00%
涅      U+06D85             10        0.00%
涔      U+06D94             10        0.00%
淬      U+06DEC             10        0.00%
渌      U+06E0C             10        0.00%
渦      U+06E26             10        0.00%
港      U+06E2F             10        0.00%
湊      U+06E4A             10        0.00%
湟      U+06E5F             10        0.00%
湫      U+06E6B             10        0.00%
溯      U+06EAF             10        0.00%
溽      U+06EBD             10        0.00%
澣      U+06FA3             10        0.00%
熬      U+071AC             10        0.00%
狸      U+072F8             10        0.00%
狺      U+072FA             10        0.00%
獺      U+0737A             10        0.00%
玻      U+073BB             10        0.00%
珉      U+073C9             10        0.00%
琚      U+0741A             10        0.00%
璫      U+074AB             10        0.00%
痾      U+075FE             10        0.00%
皤      U+076A4             10        0.00%
皺      U+076BA             10        0.00%
盾      U+076FE             10        0.00%
睨      U+07768             10        0.00%
碓      U+07893             10        0.00%
磵      U+078F5             10        0.00%
礴      U+07934             10        0.00%
穗      U+07A57             10        0.00%
窣      U+07AA3             10        0.00%
竝      U+07ADD             10        0.00%
糝      U+07CDD             10        0.00%
絆      U+07D46             10        0.00%
絢      U+07D62             10        0.00%
綉      U+07D89             10        0.00%
綫      U+07DAB             10        0.00%
綻      U+07DBB             10        0.00%
緹      U+07DF9             10        0.00%
罥      U+07F65             10        0.00%
羯      U+07FAF             10        0.00%
翛      U+07FDB             10        0.00%
肋      U+0808B             10        0.00%
股      U+080A1             10        0.00%
膳      U+081B3             10        0.00%
膿      U+081BF             10        0.00%
舠      U+08220             10        0.00%
菖      U+083D6             10        0.00%
菟      U+083DF             10        0.00%
蝗      U+08757             10        0.00%
蝙      U+08759             10        0.00%
蝠      U+08760             10        0.00%
蠟      U+0881F             10        0.00%
裨      U+088E8             10        0.00%
襃      U+08943             10        0.00%
詵      U+08A75             10        0.00%
誨      U+08AA8             10        0.00%
豸      U+08C78             10        0.00%
貳      U+08CB3             10        0.00%
賸      U+08CF8             10        0.00%
跧      U+08DE7             10        0.00%
輅      U+08F05             10        0.00%
适      U+09002             10        0.00%
遏      U+0904F             10        0.00%
邏      U+0908F             10        0.00%
醑      U+09191             10        0.00%
釀      U+091C0             10        0.00%
鎔      U+09394             10        0.00%
鏌      U+093CC             10        0.00%
鐙      U+09419             10        0.00%
隼      U+096BC             10        0.00%
頡      U+09821             10        0.00%
騃      U+09A03             10        0.00%
騮      U+09A2E             10        0.00%
髏      U+09ACF             10        0.00%
鷀      U+09DC0             10        0.00%
鸛      U+09E1B             10        0.00%
黏      U+09ECF             10        0.00%
鼈      U+09F08             10        0.00%
个      U+04E2A              9        0.00%
們      U+05011              9        0.00%
写      U+05199              9        0.00%
冽      U+051BD              9        0.00%
匿      U+0533F              9        0.00%
呶      U+05476              9        0.00%
哂      U+054C2              9        0.00%
哇      U+054C7              9        0.00%
啜      U+0555C              9        0.00%
埴      U+057F4              9        0.00%
塿      U+0587F              9        0.00%
婷      U+05A77              9        0.00%
媼      U+05ABC              9        0.00%
嫉      U+05AC9              9        0.00%
崐      U+05D10              9        0.00%
幌      U+05E4C              9        0.00%
庇      U+05E87              9        0.00%
廁      U+05EC1              9        0.00%
廈      U+05EC8              9        0.00%
廐      U+05ED0              9        0.00%
弋      U+05F0B              9        0.00%
忡      U+05FE1              9        0.00%
恧      U+06067              9        0.00%
憩      U+061A9              9        0.00%
懌      U+061CC              9        0.00%
懵      U+061F5              9        0.00%
撒      U+06492              9        0.00%
撓      U+06493              9        0.00%
撻      U+064BB              9        0.00%
斕      U+06595              9        0.00%
旎      U+065CE              9        0.00%
昕      U+06615              9        0.00%
曼      U+066FC              9        0.00%
朓      U+06713              9        0.00%
柑      U+067D1              9        0.00%
柟      U+067DF              9        0.00%
棐      U+068D0              9        0.00%
椎      U+0690E              9        0.00%
楠      U+06960              9        0.00%
楣      U+06963              9        0.00%
榘      U+06998              9        0.00%
檝      U+06A9D              9        0.00%
歠      U+06B60              9        0.00%
殫      U+06BAB              9        0.00%
汁      U+06C41              9        0.00%
汨      U+06C68              9        0.00%
泡      U+06CE1              9        0.00%
溼      U+06EBC              9        0.00%
潄      U+06F44              9        0.00%
潑      U+06F51              9        0.00%
澒      U+06F92              9        0.00%
瀰      U+07030              9        0.00%
灊      U+0704A              9        0.00%
燮      U+071EE              9        0.00%
犁      U+07281              9        0.00%
狖      U+072D6              9        0.00%
獠      U+07360              9        0.00%
璆      U+07486              9        0.00%
璈      U+07488              9        0.00%
璘      U+07498              9        0.00%
瓣      U+074E3              9        0.00%
甦      U+07526              9        0.00%
疋      U+0758B              9        0.00%
痊      U+075CA              9        0.00%
痼      U+075FC              9        0.00%
瞞      U+0779E              9        0.00%
礪      U+0792A              9        0.00%
祓      U+07953              9        0.00%
祛      U+0795B              9        0.00%
禄      U+07984              9        0.00%
禕      U+07995              9        0.00%
秤      U+079E4              9        0.00%
笏      U+07B0F              9        0.00%
笥      U+07B25              9        0.00%
籀      U+07C40              9        0.00%
籥      U+07C65              9        0.00%
絶      U+07D76              9        0.00%
絺      U+07D7A              9        0.00%
綆      U+07D86              9        0.00%
緗      U+07DD7              9        0.00%
繄      U+07E44              9        0.00%
罌      U+07F4C              9        0.00%
羆      U+07F86              9        0.00%
肸      U+080B8              9        0.00%
舐      U+08210              9        0.00%
芊      U+0828A              9        0.00%
芰      U+082B0              9        0.00%
芷      U+082B7              9        0.00%
芾      U+082BE              9        0.00%
苧      U+082E7              9        0.00%
菅      U+083C5              9        0.00%
萸      U+08438              9        0.00%
蒨      U+084A8              9        0.00%
蒹      U+084B9              9        0.00%
蓽      U+084FD              9        0.00%
蔥      U+08525              9        0.00%
蕖      U+08556              9        0.00%
蛆      U+086C6              9        0.00%
蛤      U+086E4              9        0.00%
蛩      U+086E9              9        0.00%
蜺      U+0873A              9        0.00%
蠁      U+08801              9        0.00%
覯      U+089AF              9        0.00%
豳      U+08C73              9        0.00%
貅      U+08C85              9        0.00%
贍      U+08D0D              9        0.00%
踞      U+08E1E              9        0.00%
軼      U+08EFC              9        0.00%
轤      U+08F64              9        0.00%
迨      U+08FE8              9        0.00%
迺      U+08FFA              9        0.00%
迻      U+08FFB              9        0.00%
郫      U+090EB              9        0.00%
酋      U+0914B              9        0.00%
酤      U+09164              9        0.00%
鉅      U+09245              9        0.00%
鉶      U+09276              9        0.00%
錮      U+0932E              9        0.00%
鎚      U+0939A              9        0.00%
閼      U+095BC              9        0.00%
靴      U+09774              9        0.00%
顓      U+09853              9        0.00%
飀      U+098C0              9        0.00%
飧      U+098E7              9        0.00%
飼      U+098FC              9        0.00%
餽      U+0993D              9        0.00%
騅      U+09A05              9        0.00%
驊      U+09A4A              9        0.00%
鴒      U+09D12              9        0.00%
鵒      U+09D52              9        0.00%
鵩      U+09D69              9        0.00%
鶉      U+09D89              9        0.00%
鸜      U+09E1C              9        0.00%
鹹      U+09E79              9        0.00%
麈      U+09E88              9        0.00%
麞      U+09E9E              9        0.00%
鼐      U+09F10              9        0.00%
齎      U+09F4E              9        0.00%
䄡      U+04121              8        0.00%
串      U+04E32              8        0.00%
乐      U+04E50              8        0.00%
体      U+04F53              8        0.00%
佘      U+04F58              8        0.00%
刁      U+05201              8        0.00%
券      U+05238              8        0.00%
喘      U+05598              8        0.00%
嗷      U+055F7              8        0.00%
嘹      U+05639              8        0.00%
噰      U+05670              8        0.00%
嚥      U+056A5              8        0.00%
嚶      U+056B6              8        0.00%
囗      U+056D7              8        0.00%
囿      U+056FF              8        0.00%
坰      U+05770              8        0.00%
埏      U+057CF              8        0.00%
堡      U+05821              8        0.00%
奩      U+05969              8        0.00%
娃      U+05A03              8        0.00%
婬      U+05A6C              8        0.00%
嫂      U+05AC2              8        0.00%
嫗      U+05AD7              8        0.00%
嫠      U+05AE0              8        0.00%
嬴      U+05B34              8        0.00%
屣      U+05C63              8        0.00%
峋      U+05CCB              8        0.00%
崦      U+05D26              8        0.00%
嶒      U+05D92              8        0.00%
巩      U+05DE9              8        0.00%
帟      U+05E1F              8        0.00%
廂      U+05EC2              8        0.00%
忿      U+05FFF              8        0.00%
怱      U+06031              8        0.00%
恙      U+06059              8        0.00%
慟      U+0615F              8        0.00%
抉      U+06289              8        0.00%
拒      U+062D2              8        0.00%
挃      U+06303              8        0.00%
搢      U+06422              8        0.00%
摳      U+06473              8        0.00%
撇      U+06487              8        0.00%
撝      U+0649D              8        0.00%
攙      U+06519              8        0.00%
斐      U+06590              8        0.00%
斝      U+0659D              8        0.00%
斿      U+065BF              8        0.00%
曖      U+066D6              8        0.00%
